picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖,杯,壶,条,戈,镯,册,璧,圈,刀,带,斧,扳指,盒,铃,戒指,剑
8bac017d-76f0-11e9-85ba-4ccc6a492333,ab78f372bcd34456aece102cd2d0a504,雕塑、造像,像,0,0.9999856,4.1449702e-10,2.9669172e-07,1.9717966e-10,1.6448727e-10,2.5398214e-07,1.2580942e-07,1.427692e-07,3.810613e-08,2.6739602e-09,1.1500559e-09,3.3030465e-09,5.8924606e-06,3.8056615e-07,1.4234495e-08,2.1028876e-08,3.850708e-09,1.5379781e-07,2.2839772e-09,7.693943e-10,1.9986837e-07,2.9964076e-09,1.0634459e-08,9.451769e-10,3.6728178e-08,1.310973e-08,2.4454046e-06,9.705971e-09,1.4909929e-10,7.054652e-10,1.6071938e-08,4.309314e-10,2.223558e-09,8.289394e-09,4.0893116e-09,4.3908224e-10,5.9566785e-10,3.6445796e-10,4.399659e-06,1.4338144e-09,9.44644e-09
84be6ae0-76f0-11e9-85ba-4ccc6a492333,b63a2eb0d23a4715ab2154d806683601,雕塑、造像,像,0,0.9999981,2.6385533e-10,5.3608915e-08,9.276125e-11,3.7106657e-10,3.82926e-09,6.751109e-10,7.6340734e-07,1.1666293e-09,1.581435e-10,3.6801323e-10,4.7357028e-11,6.120766e-08,6.31565e-08,1.8099454e-10,2.2092588e-09,2.8768805e-09,1.8606539e-07,5.5623874e-09,5.100652e-10,6.862563e-07,4.6203086e-09,2.9365765e-10,2.0810988e-09,1.4992851e-09,4.6754975e-11,1.0643703e-08,9.476379e-11,5.2013303e-11,2.820622e-10,2.6301922e-10,7.406412e-11,3.3342242e-09,1.0836663e-09,7.154132e-10,4.4561885e-10,3.9466544e-10,2.5330232e-10,1.4882229e-08,2.2906827e-11,1.0732458e-09
dde566b8-76f0-11e9-85ba-4ccc6a492333,46f8fbca4b8949cc94197b3dad0fc7de,雕塑、造像,像,0,0.98939776,1.4998294e-07,2.154457e-05,1.09051754e-07,9.966731e-08,3.542287e-06,2.806159e-06,1.790944e-06,1.6141432e-05,9.615018e-07,3.745785e-06,2.0642351e-07,0.00033295027,0.00020454024,8.458392e-09,5.23372e-07,1.5405898e-06,1.4096212e-06,5.126384e-08,4.7318476e-06,0.00984217,1.1669598e-06,3.6425786e-07,1.793795e-06,2.0207293e-07,2.3171058e-06,1.443788e-05,3.1284176e-07,0.000104992294,8.5478933e-07,7.078459e-06,5.2655207e-07,4.351224e-06,3.386514e-06,3.8376703e-07,2.0417108e-08,2.0983263e-07,1.7487955e-07,7.868417e-06,1.5249897e-06,1.1135766e-05
c6cc7ccb-76f0-11e9-85ba-4ccc6a492333,4019cb0e85554386887e115f1186ff53,雕塑、造像,像,0,0.9673954,3.2947635e-05,0.0009963429,1.3408934e-05,4.156509e-06,0.001417694,0.0003101504,0.0054468955,0.004137051,0.00018067671,0.0007826265,8.8252145e-06,0.0012088909,0.0005214431,1.40572665e-05,1.2071107e-05,0.00042791574,0.0002195733,0.0028509207,0.0031512005,0.005253897,0.00041005266,0.0005174069,0.00023829457,9.199734e-05,0.00079733814,0.0005782096,0.00015763052,0.00012939108,3.870203e-05,9.0912006e-05,2.2787275e-05,0.00019802545,1.3789108e-05,8.7582775e-05,1.1188295e-05,0.00029501654,3.8832757e-05,0.00070093456,0.0006062428,0.00058959797
8cb0f5d0-76f2-11e9-85ba-4ccc6a492333,a2e741c8903b4bbfaa6ca58026d16c9c,铜器,像,0,0.94986475,5.8964656e-07,0.0005481284,4.8690263e-06,6.5179374e-06,1.2691788e-05,4.857709e-06,1.9957239e-05,6.442815e-05,3.6626807e-06,1.9064915e-05,5.93938e-07,0.03802054,0.005535394,4.0702085e-07,2.4565045e-06,5.2298463e-05,1.23144955e-05,1.946861e-06,1.4474633e-06,0.0012363059,1.884229e-06,6.833108e-07,4.9320424e-06,8.380539e-06,1.5189319e-06,0.00013414414,2.425489e-05,9.0170374e-07,2.039788e-05,2.5706263e-06,1.6620454e-07,9.9669435e-08,3.0101297e-05,1.9197219e-06,3.473993e-06,6.208627e-06,9.791214e-09,0.0042190566,2.738546e-07,0.00012576512
99f45379-76f0-11e9-85ba-4ccc6a492333,63314da9b465432ea5ef64824e050924,雕塑、造像,像,0,0.9999682,3.0769087e-10,3.493723e-07,2.5424947e-08,2.5445506e-09,1.9281293e-07,5.585466e-07,1.3828743e-07,6.306289e-08,9.510867e-10,1.2274176e-08,3.6873307e-09,1.158282e-06,1.1056482e-08,7.2276274e-09,2.7787843e-07,8.4708745e-07,2.3816601e-05,8.940233e-08,1.2795103e-08,1.7239776e-08,1.1388148e-08,5.496452e-10,6.0836754e-08,1.7047843e-07,1.9779153e-08,2.8462512e-06,5.9485085e-08,6.092495e-10,1.3184109e-07,1.2212625e-07,9.451195e-09,6.7735333e-09,9.128982e-09,9.886729e-08,2.4830296e-08,1.1953221e-08,2.4877405e-09,6.202036e-07,3.55417e-09,5.782339e-09
c178e17a-76f0-11e9-85ba-4ccc6a492333,f4f86139ff6e4d9196b180d54201476e,雕塑、造像,像,0,0.99999726,4.962082e-10,9.6790814e-08,2.3549904e-10,8.337104e-10,1.2608398e-08,1.3499161e-07,3.697666e-08,2.2592876e-07,2.6475457e-09,4.648895e-08,1.9871141e-10,2.3223248e-07,3.8009833e-07,5.467272e-10,3.2869647e-09,1.4763037e-10,1.430841e-07,9.275494e-08,7.048299e-08,3.4921055e-07,1.6577156e-08,2.564279e-09,7.32051e-11,2.9945188e-08,2.413406e-09,1.3158809e-08,1.5610795e-09,5.537103e-10,5.3695723e-09,5.440001e-09,2.7459743e-09,1.546427e-10,1.0125414e-08,9.508387e-10,4.459314e-10,8.526444e-11,1.5705659e-08,7.8032474e-07,7.971603e-10,3.788458e-09
81996719-76f0-11e9-85ba-4ccc6a492333,5c2cc4ec28b24e0aa2cafd27447514e9,雕塑、造像,像,0,0.99997115,1.2739662e-09,1.7972343e-06,2.8100442e-09,2.0236206e-09,9.760175e-08,1.0534114e-08,5.5544433e-06,5.3741484e-08,2.9725644e-09,7.571969e-09,3.785975e-09,2.8119464e-06,3.0496955e-07,4.6485584e-09,3.481385e-08,2.4916253e-07,5.7391394e-06,1.3099269e-08,2.9641833e-10,1.0451829e-06,4.1884892e-08,4.3799106e-10,6.2237575e-09,2.2548965e-08,5.762975e-10,2.6891607e-07,2.327389e-08,2.4378247e-10,6.4646026e-09,1.040829e-08,5.36816e-10,4.9611417e-09,4.997666e-10,1.04354045e-08,2.0289628e-08,3.468671e-09,1.5977896e-09,1.081261e-05,3.0419525e-10,1.9984354e-09
08aa91cc-76f1-11e9-85ba-4ccc6a492333,c3b73504d44c4752b2943aad5b969ed7,玉石器、宝石,像,20,0.0050355108,8.51025e-05,0.0017943815,0.00044641158,0.001155058,8.976812e-05,0.0001361829,0.002629666,0.0005289411,8.668721e-05,0.0001812529,2.0772453e-05,0.021053173,0.0037128895,0.0006277882,7.091618e-05,8.436957e-05,0.00041915537,0.0007082741,5.026601e-05,0.7739352,0.0013197444,0.012112741,7.393537e-05,0.00016046512,0.00015775573,0.000984561,3.5363653e-05,0.0007275348,0.0011390607,0.0002134219,4.3679527e-05,0.0016218339,0.00026911014,0.0002444315,0.009673138,0.09915066,0.02261495,0.033173703,0.0024996814,0.00093245704
d90db819-76f0-11e9-85ba-4ccc6a492333,6ad7387ad5964753b279236599cad0cf,雕塑、造像,像,0,0.99999774,1.08507606e-10,1.7048217e-07,3.7284127e-11,7.5423244e-11,6.728386e-08,3.37583e-09,9.2939864e-08,9.7447295e-09,2.4008797e-11,4.1869672e-10,1.8478548e-10,1.6680251e-07,6.9741105e-08,7.2669015e-10,1.1555383e-09,1.249401e-10,1.8764487e-07,4.7963935e-09,8.791736e-12,1.5504418e-06,2.5712938e-09,2.8835911e-10,1.4545929e-09,1.5186948e-09,1.1432392e-10,4.238573e-08,7.620704e-10,1.1692162e-11,1.3235929e-10,8.204468e-11,2.9177365e-11,7.010054e-11,5.6823346e-10,1.159791e-09,5.7163347e-11,1.9568526e-10,4.7196524e-10,6.02981e-09,1.1056418e-10,6.186331e-10
