picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
d872f46e-76f0-11e9-85ba-4ccc6a492333,1b964004a309497b83ca035dfa9cf507,雕塑、造像,像,0,0.99999404,1.1803658e-08,1.2891284e-09,2.3612223e-09,1.4452892e-10,5.411122e-09,9.571057e-10,5.223981e-06,8.729256e-09,9.527258e-09,8.865489e-09,1.5215763e-10,3.7673007e-07,6.0814436e-08,3.0659955e-08,1.7910349e-08,1.0552629e-09,2.0684924e-07,5.5835816e-09
7f3ec8c5-76f0-11e9-85ba-4ccc6a492333,aa09dd4a86664a399389ce1ef310f232,雕塑、造像,像,0,0.99999726,4.4161969e-10,1.0985725e-09,8.99935e-11,1.0488207e-10,1.1337087e-09,2.6417687e-10,7.965192e-09,2.1920758e-10,5.1537637e-12,5.6681375e-11,3.1253333e-11,1.697265e-10,4.8064948e-08,9.098626e-11,7.2759168e-09,8.3607156e-11,2.7783576e-06,4.8142423e-10
8291a9ee-76f0-11e9-85ba-4ccc6a492333,7aec34cf8c7640a48b10a4950a622e9d,雕塑、造像,像,0,0.9915004,1.7957647e-05,6.6088446e-06,0.00013163862,5.769779e-07,2.515407e-05,3.1118947e-05,0.00084707694,4.1730644e-05,1.6113227e-05,4.571574e-06,6.155062e-05,0.0002849456,0.00014433317,1.0303971e-05,0.000105436804,2.651673e-07,0.006752111,1.805577e-05
c6f40733-76f0-11e9-85ba-4ccc6a492333,3eccbdd713ea4f329c18279260731e5b,雕塑、造像,像,0,0.99588627,0.00021245328,3.3171127e-05,2.9819807e-06,1.0493444e-06,7.1730883e-06,0.0021488967,5.5267417e-05,3.3597873e-05,1.8806551e-05,0.00034049543,2.4901888e-06,0.00015642749,0.00024304703,5.532075e-06,0.0005022416,6.652284e-05,0.000100472644,0.00018299777
bee8804b-76f0-11e9-85ba-4ccc6a492333,d36d874750a24ad3ac95961161209b66,雕塑、造像,像,0,0.9999974,7.2443423e-10,1.4917914e-08,2.882434e-11,1.4711423e-11,3.6240229e-09,9.5568105e-09,7.5685216e-07,2.9850513e-09,7.8193424e-10,5.4953153e-09,1.7821546e-11,1.4331546e-07,1.7835906e-06,3.5986386e-10,9.2418084e-10,9.700358e-11,1.0652728e-09,4.5931543e-09
26ba41e7-76f1-11e9-85ba-4ccc6a492333,d5ada28b9e514e9cb3a018df7bfa51f1,玉石器、宝石,像,18,0.00027196002,6.934811e-05,4.3178556e-05,1.3460543e-06,8.99721e-05,0.00017326408,3.8541957e-06,0.07691837,5.3164655e-05,0.00274694,2.4664641e-06,3.4130935e-05,3.6123008e-06,0.0016441254,1.5112614e-05,1.0851807e-06,3.8441172e-05,2.1365315e-05,0.91786826
b794e00c-76f0-11e9-85ba-4ccc6a492333,beb4b9f3775e4797ae32d4195cadb2a0,雕塑、造像,像,0,0.9999926,9.5143385e-08,4.7024415e-07,5.3931164e-08,1.0125594e-09,6.080434e-09,2.0766664e-07,2.8988314e-09,7.785457e-08,4.7679474e-09,1.0798151e-08,3.2008771e-09,6.9135325e-07,4.4436415e-06,1.3714811e-08,3.0041429e-07,4.9801145e-09,5.2709464e-07,4.2588326e-07
201901291141260440172,157fd12a6326471caf7476e911ebfa40,雕塑、造像,像,5,0.0009923074,5.9594604e-06,0.0015596695,2.863539e-06,1.2990962e-05,0.98710656,6.920355e-05,2.8075948e-07,8.538942e-06,8.632378e-07,2.693844e-07,4.96611e-07,0.0048114564,0.0048339562,0.00030632966,4.273192e-06,1.9157615e-06,0.00027156758,1.06991665e-05
adf56c98-76f0-11e9-85ba-4ccc6a492333,5ca03ccda8cc4dbf816427a01cf953cf,雕塑、造像,像,0,0.9999999,2.1253587e-11,1.0283254e-10,2.3296552e-11,3.5605516e-13,8.7429873e-13,7.690385e-10,2.4838982e-09,7.059258e-11,1.3981436e-12,7.73957e-12,4.3462694e-12,7.042834e-08,4.1201492e-08,1.2263204e-10,1.3410606e-11,8.7707305e-13,2.0418499e-10,1.3797118e-11
b700c881-76f0-11e9-85ba-4ccc6a492333,11d51b217d7c49b28788c66505ba6c87,雕塑、造像,像,0,0.9999987,7.228813e-09,9.032889e-09,2.6954405e-09,4.990174e-10,3.0165517e-09,6.8639673e-07,1.5016802e-07,1.0487341e-10,5.3521e-11,3.480525e-08,6.441281e-10,1.588042e-08,4.1832814e-07,2.1776499e-08,1.6555843e-09,3.9849652e-08,5.1754703e-09,1.7369512e-09
dcce3435-76f0-11e9-85ba-4ccc6a492333,94fbf0b8b9364d7db3da42d872c47e22,雕塑、造像,像,0,0.9999944,3.529391e-08,1.1304197e-08,1.2281565e-09,8.362498e-10,1.4269356e-09,2.056788e-08,3.562357e-07,7.505026e-09,2.620803e-10,1.1000202e-09,2.5969754e-08,1.8270121e-08,1.2861706e-07,3.2878458e-09,7.067819e-10,4.1448427e-09,4.984693e-06,3.6906571e-09
880e30cc-76f0-11e9-85ba-4ccc6a492333,8b6c151ff7ed45999959d6582970c70d,雕塑、造像,像,0,0.9999974,6.7300476e-09,1.5252025e-09,5.4338184e-10,1.8729473e-11,5.5020277e-09,1.8582323e-07,1.3850682e-08,2.3786843e-08,7.9159115e-09,4.4271947e-10,1.3206277e-09,2.1886892e-07,1.9911267e-06,7.570257e-10,4.5303032e-08,1.4402636e-10,9.675833e-08,1.2380005e-09
99e8277a-76f0-11e9-85ba-4ccc6a492333,603dd3b42a6847d5938fd2c3f9cbbcfb,雕塑、造像,像,0,0.98983604,1.6343112e-07,2.553558e-07,1.1325991e-06,2.0148521e-08,1.6136406e-05,2.2305699e-06,4.4993826e-06,3.690428e-05,1.0564926e-07,3.594e-08,1.008318e-05,0.00011550247,1.1097164e-06,2.3085538e-07,1.3859384e-06,2.0736186e-06,0.009970896,1.2534123e-06
dd46c5f1-76f0-11e9-85ba-4ccc6a492333,08328ebd477142e9bcf5837ef665484a,雕塑、造像,像,0,1.0,1.278427e-11,5.4089247e-13,9.888037e-13,8.590379e-14,4.7704857e-12,5.707618e-12,7.88783e-11,1.292655e-12,7.8246475e-13,2.659695e-13,8.1279086e-13,7.2237986e-11,5.321739e-12,7.190147e-11,9.149685e-13,3.862813e-13,7.404707e-10,1.4678352e-12
