picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
50f794f4-76f1-11e9-85ba-4ccc6a492333,c99cac70388f43a89190ed749d1558c1,玉石器、宝石,像,7,0.0061015845,0.0015633653,0.0041820514,0.001120317,0.0046535423,0.010535014,0.004403432,0.61510944,0.0010389241,0.0037122224,0.00014677658,0.0017322876,0.0059647453,0.003316596,0.024504479,5.7781475e-05,0.113662235,0.015612833,0.18258241
3c02a7b9-76f2-11e9-85ba-4ccc6a492333,4395032a9f934c46852db752bde45a6e,瓷器,像,0,0.8907487,0.001002184,0.002810499,0.00031289112,0.00072980765,0.0020211705,0.00927175,0.030826064,0.003480582,0.0029016915,0.0068546566,0.0018212326,0.023240943,0.010468114,0.0054529044,0.0012504513,0.0054310444,0.0006872575,0.0006881337
b382f9fe-76f0-11e9-85ba-4ccc6a492333,367529bc8fb14acbac335dba267a0b43,雕塑、造像,像,0,0.9992398,1.1470075e-05,2.2864917e-05,1.1118385e-05,1.3871592e-05,1.7486575e-05,2.8066132e-05,0.0002150183,8.653394e-06,2.9185328e-05,6.664861e-06,3.5947764e-05,0.0001358984,7.76314e-05,2.8833318e-05,1.5583139e-05,2.0787536e-05,7.78631e-05,3.3464125e-06
90c809d5-76f0-11e9-85ba-4ccc6a492333,8cf28818842f4d66a45ba574427c2a67,雕塑、造像,像,0,0.99973947,3.2643736e-06,5.0134004e-06,3.5724652e-06,3.2920698e-06,1.34328675e-05,1.1787029e-05,7.052268e-05,5.1236343e-06,1.7170727e-05,1.5522033e-05,7.5915536e-06,1.4391435e-05,1.3690689e-05,5.3409935e-06,1.5126063e-06,3.5417513e-06,6.178529e-05,3.9773995e-06
998bebdf-76f0-11e9-85ba-4ccc6a492333,9fcecdf0552e458fabe91eb6cbd21185,雕塑、造像,像,0,0.9996923,4.860246e-06,6.4923506e-06,4.0380564e-06,3.128673e-06,1.2143347e-05,2.9129957e-05,3.2858752e-05,3.263905e-06,1.3669861e-05,1.8179619e-05,3.772056e-05,3.1807274e-05,2.493217e-05,9.12043e-06,1.383981e-05,6.2360505e-06,5.5154407e-05,1.2338817e-06
7de0fcb2-76f0-11e9-85ba-4ccc6a492333,62237411544c47049e6cdb89ed7da733,雕塑、造像,像,0,0.9999131,1.1070297e-06,1.4244831e-06,3.0381555e-06,3.938606e-07,8.834175e-06,2.601484e-06,1.0500682e-05,2.4429357e-06,1.4745939e-06,1.0186955e-06,1.0560732e-06,2.937141e-05,6.283352e-06,1.5039444e-06,1.8286069e-06,1.1267247e-06,1.2093219e-05,9.4227323e-07
a5df9a1c-76f0-11e9-85ba-4ccc6a492333,86cf9f00d12f48dda46386e3907cb993,雕塑、造像,像,0,0.9998969,6.738524e-07,2.0780594e-06,2.0502328e-06,3.0404726e-07,7.5706234e-06,3.7496895e-06,1.2607344e-05,3.0537776e-06,1.8286103e-06,2.8126872e-06,6.1786415e-07,4.838534e-05,1.9544923e-06,3.9983356e-06,1.5628855e-06,1.3288676e-06,7.922649e-06,5.4640634e-07
8ae58cfe-76f0-11e9-85ba-4ccc6a492333,83e05e148fc347958e8c46b0c8a9147b,雕塑、造像,像,0,0.99967206,2.4099527e-06,1.6368004e-06,1.5873502e-05,1.1947162e-06,3.1662585e-06,1.52210605e-05,3.2266344e-05,1.954706e-05,1.0794314e-05,1.0677942e-05,9.473602e-06,2.176257e-05,7.415789e-06,1.0619042e-05,3.032002e-06,5.891782e-06,0.00014798137,9.083692e-06
af2b9481-76f0-11e9-85ba-4ccc6a492333,d377fde1929e403baae176749d927e9b,雕塑、造像,像,0,0.9985221,5.9215417e-06,2.578639e-06,1.4070817e-05,9.954997e-06,3.7725662e-05,0.00010575348,5.0399674e-05,2.193403e-05,6.3574655e-05,1.4932511e-05,3.556393e-05,1.15213115e-05,1.4934803e-05,6.8443774e-06,4.0673517e-06,1.5107016e-05,0.0010573025,5.6846525e-06
bcf4832f-76f0-11e9-85ba-4ccc6a492333,1889ff095ce040779202c5af7668d067,雕塑、造像,像,0,0.9986708,4.483267e-06,2.6333505e-06,5.4806856e-06,3.093714e-05,4.9983628e-05,5.581025e-05,0.00013340973,1.9038145e-05,0.00012802913,2.0749167e-05,1.4983496e-05,2.0477375e-05,1.5961201e-05,3.618419e-05,3.72127e-06,8.267842e-06,0.00073192455,4.713483e-05
