picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
a360ffdd-76f0-11e9-85ba-4ccc6a492333,ec180a6a988048628a6bc0cba5321e26,雕塑、造像,像,0,1.0,3.5862098e-11,1.5914219e-12,4.445273e-13,2.645184e-14,4.6223906e-12,6.802114e-13,5.471663e-12,3.161626e-12,1.7453222e-13,1.63247e-13,1.0220648e-13,1.9406698e-10,3.2308673e-11,3.3584905e-13,4.2922194e-12,1.07766816e-13,5.8095775e-08,1.477218e-13
6cef9268-76f1-11e9-85ba-4ccc6a492333,19accc69d7dd4f7485f283c265549a1d,玉石器、宝石,像,7,0.000668185,7.591593e-06,4.5359342e-05,2.906006e-05,2.2073431e-05,4.8426897e-05,1.6111793e-05,0.9857226,3.8715996e-05,4.391926e-06,5.641714e-05,8.549779e-06,2.990907e-05,0.000658662,4.4109906e-06,3.2566277e-05,0.012577776,2.6849812e-06,2.648549e-05
d593ecd7-76f0-11e9-85ba-4ccc6a492333,685210ebdbf145dd95773bd6580c407b,雕塑、造像,像,0,0.9999982,1.7986425e-08,2.826289e-09,6.209981e-09,3.8088113e-10,1.518818e-08,6.8366623e-09,8.622972e-09,1.00143765e-07,3.717979e-09,4.7975416e-08,4.6574438e-09,1.4083067e-08,1.9281387e-08,4.498701e-10,1.0642801e-06,6.2752986e-10,5.327908e-07,2.4291515e-09
966124e3-76f0-11e9-85ba-4ccc6a492333,51998d3767bb4c3085768b7f3b056d0b,雕塑、造像,像,0,0.9997197,4.5272986e-07,5.2243163e-06,3.5636392e-06,3.9661333e-07,2.3521232e-05,5.2463172e-05,2.9757566e-05,3.4332356e-06,1.1331439e-06,3.0794134e-05,2.4182339e-06,7.758254e-06,6.191667e-05,1.6510245e-06,4.0995044e-05,3.285202e-06,4.1704347e-06,7.3300153e-06
d2b307ce-76f0-11e9-85ba-4ccc6a492333,6012f49c42c94ca5ba338b2b7ebeb133,雕塑、造像,像,0,0.9999926,2.9851736e-07,1.0404028e-08,2.8694354e-08,2.404701e-09,8.193019e-07,5.537737e-08,1.820656e-07,4.316769e-06,1.870998e-09,2.4861743e-07,8.255923e-09,1.6605426e-07,1.4320945e-07,3.0027866e-08,2.304191e-07,5.343862e-09,4.11985e-07,4.19207e-07
ac085c4f-76f0-11e9-85ba-4ccc6a492333,44aab6607edd4ea68503d6cfa8630953,雕塑、造像,像,0,0.99999964,6.754581e-11,2.0387468e-11,6.871063e-10,9.7256075e-12,8.979778e-10,1.1335832e-10,2.811459e-09,9.849705e-10,4.5632895e-10,1.6078886e-11,9.1210844e-10,3.5249377e-07,5.883996e-10,2.2318013e-10,1.6516481e-11,8.876984e-11,1.7532033e-08,5.6931206e-09
87b4120a-76f0-11e9-85ba-4ccc6a492333,1a8e33f3647149659d747d4fcf747365,雕塑、造像,像,0,0.99999857,3.1992482e-09,9.422e-09,2.0111934e-09,2.3037785e-09,4.3195185e-09,1.08159064e-07,1.4666292e-09,2.2553402e-07,1.0291158e-08,1.13782406e-07,2.889464e-09,5.284679e-07,1.0023662e-08,1.9063764e-09,3.2854416e-08,8.452332e-10,2.4965243e-07,7.527598e-08
9a4f04ed-76f0-11e9-85ba-4ccc6a492333,4af3de886a4641cdb126b24a2e3b7e80,雕塑、造像,像,0,0.9999987,2.9026082e-11,1.0064156e-09,1.3344887e-11,4.094144e-12,2.1144775e-09,5.3405086e-10,8.402312e-10,1.2644094e-10,5.3367154e-12,5.474018e-11,1.9462598e-11,3.698331e-10,5.7661675e-10,3.5968846e-11,8.0493523e-10,1.9593651e-09,1.2783444e-06,4.2952504e-09
a343295f-76f0-11e9-85ba-4ccc6a492333,f57e183f81f941afaf0514e616c40519,雕塑、造像,像,0,0.9999987,4.3652523e-10,2.0402788e-10,3.9110786e-09,8.334758e-11,1.7462358e-09,1.7203897e-09,1.5570505e-08,3.73896e-09,5.9514558e-09,3.9097942e-10,2.7287799e-09,1.8431336e-07,8.111497e-09,1.1629465e-09,7.6458406e-10,2.1808408e-09,9.3764123e-07,1.0726622e-07
7a7ea6eb-76f0-11e9-85ba-4ccc6a492333,1e323f2041844e06bf1d3a90ad61c9b0,雕塑、造像,像,0,0.9999671,6.0783307e-09,3.4477758e-08,1.1136611e-06,9.910937e-09,2.742428e-08,9.552699e-08,1.359468e-05,1.7018715e-07,6.340196e-08,3.571735e-08,3.0584117e-09,7.991728e-07,7.6085264e-08,5.340136e-10,1.6020692e-07,8.2469604e-09,1.6510105e-05,1.3797114e-07
910d4b79-76f0-11e9-85ba-4ccc6a492333,0d6aa4f0115c45fabd1134e9dfff8798,雕塑、造像,像,0,0.9999851,2.510253e-08,8.078855e-09,2.7852453e-08,1.9797972e-09,1.5112424e-07,1.9099994e-07,6.392501e-08,7.0079444e-08,2.4817245e-10,1.9160847e-08,8.8539906e-08,3.2721843e-07,3.8459612e-07,4.0571948e-08,5.7135896e-08,1.2031417e-09,1.3635489e-05,1.2702231e-09
da8cbd33-76f0-11e9-85ba-4ccc6a492333,84d8cd9ba3ca4556a4c114b03a086a29,雕塑、造像,像,0,0.9999665,2.2425228e-10,1.5055243e-10,1.3479423e-11,1.4623072e-11,8.001118e-11,7.0695894e-10,9.78169e-12,7.1084465e-11,6.0325347e-12,1.0732113e-10,1.5557985e-11,7.0017644e-11,1.862253e-11,2.2858085e-12,3.339425e-10,8.970155e-13,3.3492666e-05,4.524302e-11
a0dfa971-76f0-11e9-85ba-4ccc6a492333,2800c1ba8fca4db69c9d900edaa2e0b3,雕塑、造像,像,0,0.99999857,1.1295896e-09,1.4931845e-09,6.8605956e-09,7.1566156e-11,1.188932e-09,4.447871e-09,7.8089414e-08,1.920787e-08,6.247051e-08,3.258654e-09,6.18759e-09,6.73748e-07,2.9419516e-08,1.9183621e-09,8.409691e-09,7.9337825e-10,4.801267e-07,9.924206e-09
89a72f21-76f0-11e9-85ba-4ccc6a492333,cfa32502b19c4190add449e2b5bb6725,雕塑、造像,像,0,1.0,3.5667459e-12,2.0504928e-12,6.863422e-12,4.1676704e-14,1.793364e-11,9.3680974e-12,2.565761e-11,4.5009947e-09,1.119915e-11,2.7194282e-11,3.9873343e-12,6.128653e-11,4.543442e-12,5.4295204e-11,5.2070976e-11,3.8594694e-13,7.6068346e-11,2.2829048e-12
a1a6d545-76f2-11e9-85ba-4ccc6a492333,8c5c74cb784c45568b705090d4a2660c,铜器,像,13,0.0006325059,6.0204642e-05,0.00021096654,0.008663558,0.00017288879,0.00013714534,3.1483232e-05,0.00033519111,0.00014634256,0.00025211033,5.898713e-06,1.8516747e-06,2.5523776e-05,0.9775777,7.561957e-06,0.0002588798,0.000445647,0.009377892,0.0016566734
d2a34d3d-76f0-11e9-85ba-4ccc6a492333,47ecfa03b8ff42dba635c0111531a628,雕塑、造像,像,0,0.99726486,2.504689e-07,4.897577e-09,4.2209304e-08,5.558114e-09,3.602682e-07,3.609594e-07,2.3867044e-05,4.173719e-07,6.761799e-08,1.9296495e-07,1.841116e-07,5.8491833e-06,2.83798e-06,4.5932914e-08,3.6650738e-07,1.2037571e-08,0.0027002872,4.8099262e-09
