picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
add32b86-76f0-11e9-85ba-4ccc6a492333,37e80d70493c48efbce9a94024fb0d1e,雕塑、造像,像,0,0.99552804,8.432377e-05,0.000116688745,0.00015407514,0.00014007847,8.0360165e-05,0.00025244223,0.0004132772,0.00015571213,3.4855086e-05,5.1856965e-05,2.6487362e-05,0.0007634524,9.011334e-05,0.00052108185,5.1324325e-05,0.00010066665,0.0013092777,0.00012569442
c11bc8a2-76f0-11e9-85ba-4ccc6a492333,d629413738e645649ba842d960d6041d,雕塑、造像,像,0,0.9963043,6.203503e-05,7.32152e-05,6.637089e-05,2.6911617e-05,0.00013860295,4.2961357e-05,0.0011801232,4.0708015e-05,0.00010082646,6.6839726e-05,0.00010312127,0.00074925035,0.00016280738,6.073146e-05,5.1126583e-05,7.09909e-05,0.00065372535,4.5349498e-05
8c066155-76f0-11e9-85ba-4ccc6a492333,833369ef5ad0460f8d7c94048c72f806,雕塑、造像,像,0,0.99956495,1.18161315e-05,9.828557e-06,1.1160244e-05,3.7404102e-06,1.7193486e-05,4.2986892e-05,3.048512e-05,1.0016675e-05,5.5936416e-06,6.9964786e-05,4.189598e-05,4.1814154e-05,1.3124321e-05,7.5449348e-06,2.1393109e-05,1.6413674e-06,9.177124e-05,3.078703e-06
8c817da8-76f0-11e9-85ba-4ccc6a492333,f1efca5d640f4fbc9b4e080c4a6278ba,雕塑、造像,像,0,0.9968149,9.3057184e-05,0.00011876412,3.2027878e-05,9.116504e-06,9.545303e-05,4.9980557e-05,0.0003110942,2.9833855e-05,0.00015806223,7.857664e-05,0.00020530718,4.931058e-05,9.7269614e-05,1.6052341e-05,2.8074252e-05,6.909695e-05,0.0017119386,3.2049393e-05
b74739ef-76f0-11e9-85ba-4ccc6a492333,82291954c6164834a9dca9fe22b4c73c,雕塑、造像,像,0,0.99973303,3.1496731e-06,1.0511182e-05,8.209744e-06,2.1708104e-06,7.0139868e-06,4.3718395e-05,2.7729457e-05,4.0627515e-07,5.759397e-07,2.25549e-05,1.8659237e-06,4.312738e-05,4.8505142e-05,1.723118e-07,2.4187031e-05,5.158077e-06,1.7650846e-05,3.68104e-07
dc67927a-76f0-11e9-85ba-4ccc6a492333,20d1ae1c606f44b3a45f931553478f58,雕塑、造像,像,0,0.9987785,2.2536846e-05,4.1609077e-05,9.179542e-06,1.0769497e-05,3.8230442e-05,5.897386e-05,0.00017224326,6.341566e-05,9.945045e-06,4.7905825e-05,3.3981916e-05,2.8577571e-05,0.000352364,8.243726e-06,5.8700007e-06,1.7278478e-05,0.0002758915,2.4350022e-05
ca33a328-76f0-11e9-85ba-4ccc6a492333,5b1f6ee114c14f4590868c641b0cd2ad,雕塑、造像,像,0,0.99977094,6.602151e-06,1.539494e-05,2.727078e-06,2.7597475e-06,1.4240016e-05,1.5036395e-05,7.1721183e-06,1.5514324e-05,3.2385963e-06,2.9636794e-05,5.2286764e-06,2.6257785e-06,6.900247e-06,5.7833e-07,6.3783814e-06,4.0029274e-05,4.9962207e-05,5.1437955e-06
991c888e-76f0-11e9-85ba-4ccc6a492333,094785c6927c4fa3ac921f5bb47804c3,雕塑、造像,像,0,0.9980013,6.449556e-05,0.00024588188,5.4932352e-05,6.2425686e-05,8.879606e-05,0.00028245288,6.29883e-05,9.814965e-05,3.4113284e-05,0.00020465824,0.000116113144,0.00010398929,0.00036224784,1.0867134e-05,5.2917887e-05,1.46928305e-05,0.00013434186,4.6727823e-06
c6aa2d39-76f0-11e9-85ba-4ccc6a492333,9b61fcc6833f481ebe785ed425fa94c1,雕塑、造像,像,0,0.93667495,0.0013474849,0.005102124,0.00079714495,0.00059092924,0.0019631572,0.005793314,0.0038825986,0.0022481258,0.0017009601,0.0045119706,0.0034649058,0.005006934,0.0030871753,0.00044262857,0.0047223354,0.001593681,0.014511911,0.0025576768
a4e0bb8d-76f0-11e9-85ba-4ccc6a492333,13b94cae2d3449998086f14e2ad994cf,雕塑、造像,像,0,0.9994542,6.1521605e-06,1.0738126e-05,9.38287e-07,2.8854952e-06,8.0593145e-06,5.403796e-06,6.596822e-05,7.411939e-06,3.4027794e-06,1.0410052e-05,1.888457e-05,0.00029611745,6.978455e-06,4.0210944e-06,2.5100858e-06,1.462081e-05,6.938787e-05,1.193812e-05
