picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖,杯,壶,条,戈,镯,册,璧,圈,刀,带,斧,扳指,盒,铃,戒指,剑
cebd015c-76f0-11e9-85ba-4ccc6a492333,737c695af5cf4bef944139eab3012de3,雕塑、造像,像,0,0.9965581,1.1669708e-05,1.735306e-05,2.0176682e-05,5.986212e-06,2.8646726e-05,7.435712e-05,0.0006064503,9.546801e-06,8.879798e-05,1.46070015e-05,4.0747367e-05,0.00024837596,7.940557e-05,1.1663412e-05,1.9234887e-05,1.9839488e-05,8.730915e-05,5.572095e-06,1.8559891e-05,0.00035202235,1.4856454e-05,4.2130628e-06,1.590761e-05,8.429092e-05,0.00044150464,0.0007195501,2.2432598e-05,5.431395e-05,1.1115007e-05,5.9365713e-05,2.699238e-05,2.8756323e-05,1.6292614e-05,9.391892e-06,2.9810673e-05,5.3443614e-06,1.4673433e-05,9.749798e-05,6.106503e-06,1.9169585e-05
7f5fdf77-76f0-11e9-85ba-4ccc6a492333,4ba6fa2deb5f43eeb64a2e3d9d7f32c3,雕塑、造像,像,0,0.9969031,4.2878844e-05,1.6651835e-05,7.355235e-06,7.3467386e-06,1.3789672e-05,0.000119874014,0.0011770435,6.657791e-06,6.249971e-05,1.7532513e-05,2.4270134e-05,0.00013640623,5.2569532e-05,1.03119055e-05,7.645594e-06,4.9781775e-06,0.00031793895,7.5963762e-06,9.209935e-06,3.5898294e-05,1.2523233e-05,4.206286e-06,5.847697e-06,6.2074832e-06,0.00060420815,9.935725e-05,6.3478687e-06,6.891888e-06,6.3565562e-06,0.00014148258,2.2299922e-05,2.468008e-06,1.2457955e-05,2.1122527e-05,6.4791593e-06,2.3486423e-06,4.0956716e-06,2.7787184e-05,3.6127217e-06,2.2297754e-05
abaa2429-76f0-11e9-85ba-4ccc6a492333,cc9349342fa44e7ea6e225df88d127ca,雕塑、造像,像,0,0.99260026,5.4324893e-05,6.126346e-05,4.2412335e-05,8.612961e-05,4.507292e-05,0.00019436651,0.0005595997,3.6523383e-05,0.00012644753,5.0257167e-05,0.0002581045,0.0011779738,0.0005927259,5.960996e-05,5.7695564e-05,4.1824056e-05,3.3626708e-05,0.000101591606,3.6972237e-05,0.00031537906,1.6189819e-05,1.5798081e-05,5.5869925e-05,0.00012224687,0.0012980691,0.00089763326,3.975108e-05,2.4741488e-05,2.3236717e-05,0.0001780375,2.5229327e-05,4.1206486e-06,5.163892e-05,9.079384e-05,4.7841706e-05,1.4004975e-05,4.1291085e-05,0.00019691288,4.832684e-06,0.00031949434
d593ecd7-76f0-11e9-85ba-4ccc6a492333,685210ebdbf145dd95773bd6580c407b,雕塑、造像,像,0,0.9977379,2.2785242e-05,5.9341462e-05,4.5814504e-06,4.163612e-06,1.748572e-05,0.00039412436,0.00035539,3.6192745e-05,5.1221148e-05,0.0001613499,3.7022066e-05,3.938732e-05,4.1210213e-05,1.252177e-05,5.384183e-05,4.2336047e-05,0.00019258934,9.252719e-06,2.1334892e-05,9.9298864e-05,4.805444e-05,4.5957686e-06,1.8875511e-05,4.1018693e-06,0.00015474221,4.0700903e-05,5.422635e-05,1.6690654e-05,7.939913e-06,0.00013381301,2.4766994e-05,6.3101434e-06,1.8303113e-05,1.3863535e-05,1.7603602e-06,4.097889e-06,1.3547917e-05,1.8696854e-05,1.1545369e-05,1.0085446e-05
c01d9bdc-76f0-11e9-85ba-4ccc6a492333,7cf08ef32bd7408faa2e3b2d321d9355,雕塑、造像,像,0,0.9959287,3.337375e-05,3.273998e-05,1.9118892e-05,1.6008074e-05,1.0899041e-05,0.0006139031,0.00088643486,7.2996256e-05,0.00015791043,3.7659705e-05,7.406295e-05,0.0002954691,0.0002132408,5.8049907e-05,6.428187e-05,0.00024520658,7.3482945e-05,4.5619116e-05,3.6112757e-05,0.00011810443,2.7038228e-05,3.2442345e-05,2.8045843e-05,3.833317e-05,0.00010081123,6.94332e-05,0.00029608232,2.080298e-05,1.2980063e-05,5.6087752e-05,3.2488108e-05,8.672187e-06,1.3171575e-05,2.804734e-05,1.2498934e-05,8.095757e-06,2.391601e-05,7.995843e-05,1.2494882e-05,6.52435e-05
c5f0c402-76f0-11e9-85ba-4ccc6a492333,98fc18903d03441bbe1aaf9b2a509b9d,雕塑、造像,像,0,0.95087683,0.0012908147,0.0023604182,0.00061331975,0.00010170693,0.00012987613,0.0016058874,0.003863973,0.004728968,0.00019322203,0.00054316805,0.00048622175,0.00235066,0.00091972435,0.00023291563,0.0013602007,0.0018867633,0.00046709485,0.0018327711,0.00095384987,0.0026505003,0.00024591316,5.1952462e-05,0.0006930338,0.0013080001,0.0032759977,0.00075242325,0.0011504682,0.00042169294,0.00017133974,0.004127079,0.0009693662,0.0006818405,0.0026046447,0.00038858698,0.00021025725,0.00025760417,0.0004441088,0.0008982374,9.144797e-05,0.0018071327
bdfd74ec-76f0-11e9-85ba-4ccc6a492333,1fa56778e83f4b5b9c88a82e7f09ca80,雕塑、造像,像,0,0.99563295,3.4414155e-05,2.341677e-05,2.666227e-05,2.0502572e-05,1.539205e-05,0.00041864094,0.00033200294,1.1944978e-05,0.00010947211,2.42492e-05,0.00012256038,0.00034254417,0.00012771395,9.307555e-05,8.864239e-05,3.8596463e-05,0.0001234265,1.5547694e-05,6.4251326e-05,0.0002723359,2.769969e-05,7.294571e-05,2.8902565e-05,2.696565e-05,0.0005437067,0.00044981515,0.00010937338,1.9805027e-05,1.34800675e-05,7.0760354e-05,2.2012837e-05,6.903104e-06,5.6505312e-05,1.4138715e-05,4.532361e-05,2.2057935e-05,4.3326447e-05,0.00043381375,5.0952167e-06,4.8950642e-05
dda67d00-76f0-11e9-85ba-4ccc6a492333,46499f97cada42819c8590e432cd6579,雕塑、造像,像,0,0.99557173,4.3811564e-05,2.3238696e-05,3.931963e-06,2.318526e-05,1.106695e-05,2.2785003e-05,0.00047227184,5.9105973e-06,3.0597774e-05,3.8852872e-06,3.9796272e-05,7.570335e-05,3.847121e-05,1.4179949e-05,2.8048692e-06,0.00023962303,0.0009262927,1.285879e-05,3.1229003e-05,0.0018876843,1.3896403e-05,2.1960113e-05,3.4194818e-05,4.4386376e-05,1.4311895e-05,1.1816736e-05,9.63939e-06,8.372866e-06,9.564357e-06,1.7679429e-06,1.4847199e-05,3.848425e-06,4.2809243e-05,1.0232133e-05,2.1740234e-05,1.8116506e-06,1.8357323e-05,0.00020915325,8.218019e-06,1.8087929e-05
98745281-76f0-11e9-85ba-4ccc6a492333,5ba4b5a036194cae83da6a5466ff13d3,雕塑、造像,像,0,0.79772764,0.0057275104,0.004307951,0.0006688055,0.0012706255,0.0014631731,0.004522424,0.09386848,0.0073869266,0.00081112,0.0056302454,0.0010929832,0.0015176391,0.005431994,0.00016369413,0.0019311121,0.004869941,0.00919388,0.005655549,0.0024566806,0.001960139,0.0028996614,0.00021660983,0.002913399,0.0004246867,0.0028173397,0.0018963923,0.0014331139,0.0039947727,3.9646944e-05,0.010181396,0.0026803166,0.0012803762,0.0038815304,0.0014474373,0.00011868538,0.00078562176,0.0003174332,0.0012321294,0.001467897,0.002313073
c196bd47-76f0-11e9-85ba-4ccc6a492333,9a2b4fee40ec4992addd2ea05296f37e,雕塑、造像,像,0,0.3235307,0.0079964185,0.012521461,0.0046092174,0.018726619,0.0028168056,0.038087275,0.012008902,0.024868742,0.0020225598,0.017007178,0.03401025,0.013480715,0.0523744,0.003830801,0.022748848,0.047129206,0.061534178,0.022749763,0.005572199,0.016631292,0.011823984,0.0031518762,0.0024482496,0.0043021506,0.015822178,0.008110563,0.019057436,0.0015524046,0.0061774333,0.04617099,0.0030792097,0.0078088287,0.011506544,0.006091761,0.0008126292,0.0033174453,0.010777448,0.027144779,0.0030516942,0.06353478
