picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖
81c563f7-76f0-11e9-85ba-4ccc6a492333,877df3869ec24233b614f44301080108,雕塑、造像,像,0,0.9999653,1.278957e-07,2.0780382e-07,1.8198805e-09,1.605001e-09,2.5157276e-06,2.710018e-08,1.1364176e-07,1.1774162e-05,3.683335e-09,5.2868142e-08,1.5269873e-09,6.6804323e-06,2.4528813e-07,6.0647705e-09,7.2010216e-09,2.502688e-08,8.712419e-06,3.834874e-06,4.49927e-08,2.822592e-07,8.758492e-09,2.8165903e-09,1.7725336e-08,4.433471e-08
b9236ec0-76f0-11e9-85ba-4ccc6a492333,b4a5a1eb18ee4cc48856f4b72a340b53,雕塑、造像,像,0,0.99999857,3.7856077e-10,2.8058084e-10,5.016414e-11,1.913893e-12,6.146409e-09,6.5614986e-10,1.425208e-10,6.7580976e-09,2.458104e-10,1.4085966e-09,5.3623306e-10,2.1097338e-07,1.4214406e-09,1.1769837e-11,6.777997e-11,3.4952215e-11,8.430368e-07,4.0188972e-10,1.8957457e-12,2.7717675e-07,1.8656494e-09,4.558324e-11,3.98585e-10,2.91761e-08
8b29a48a-76f0-11e9-85ba-4ccc6a492333,1801d409e0b5490994d02fc4b6e459fd,雕塑、造像,像,0,0.9999995,4.640639e-12,9.9486495e-12,2.9522689e-12,1.100794e-13,1.9400952e-10,2.4931945e-10,9.9238985e-12,1.7957874e-10,1.1730387e-10,2.3253316e-10,3.7667443e-12,5.0324815e-07,1.3734668e-12,7.725351e-12,1.1599336e-11,1.1766997e-11,5.5718354e-09,9.967909e-12,1.3501174e-11,4.6845494e-10,3.3667402e-11,1.78635e-12,7.319574e-12,9.553705e-11
8d650f37-76f2-11e9-85ba-4ccc6a492333,19b4dc2d0e844d97839a94820b06562d,铜器,像,0,1.0,6.8919935e-12,1.04808115e-11,4.276042e-11,9.0418063e-14,4.5711052e-10,3.139861e-11,4.5379533e-11,1.8374444e-11,2.0911377e-09,3.9328183e-11,1.3827897e-10,6.146005e-10,7.283257e-12,3.6281282e-12,6.0785415e-13,1.863153e-12,5.2702944e-08,1.0985273e-09,1.3601252e-12,1.0980665e-09,1.5511875e-10,2.1849281e-13,3.608239e-12,6.708886e-11
8382d19a-76f0-11e9-85ba-4ccc6a492333,76824c437069476baf062ad5f6690c5d,雕塑、造像,像,0,1.0,1.3277862e-13,1.3700967e-13,5.8851003e-13,2.7243963e-15,3.0288831e-12,1.97831e-12,1.5740577e-12,6.379939e-12,2.1593678e-11,9.209675e-12,6.624524e-13,1.6468845e-09,9.066808e-15,1.1650637e-13,1.7977724e-14,4.4827109e-13,1.1508757e-09,1.12195565e-13,3.11616e-13,5.9804545e-10,6.354497e-12,9.80879e-16,4.485728e-14,3.9533085e-13
86cfe84a-76f0-11e9-85ba-4ccc6a492333,ce6b0880c7cb4768885f379993142289,雕塑、造像,像,0,0.99995613,2.7474291e-08,4.0634895e-08,7.133479e-09,3.6666234e-10,6.011967e-07,8.531248e-08,5.2690655e-07,1.0486271e-07,3.1535816e-07,2.2072804e-08,2.2300979e-08,3.5130088e-05,1.1192984e-06,1.957769e-07,7.193285e-08,6.963994e-09,2.4978892e-06,2.4780307e-09,5.523487e-11,2.933786e-06,5.775273e-08,6.067156e-09,2.0368423e-08,1.4532999e-07
b563f375-76f0-11e9-85ba-4ccc6a492333,81a82d55353b428498724d53732ec593,雕塑、造像,像,0,0.9999999,5.3578544e-12,2.2345608e-11,6.276826e-11,1.6716355e-13,9.690845e-10,3.958231e-11,1.1762362e-10,1.7379666e-10,5.09405e-10,9.431604e-11,3.0658566e-11,1.8264334e-08,1.4267895e-11,2.42606e-11,1.4505322e-12,8.637474e-12,4.4008754e-08,6.8061473e-10,4.821547e-12,2.3235216e-08,3.8327136e-10,8.503234e-13,8.544436e-12,1.3614534e-09
8a379a0d-76f0-11e9-85ba-4ccc6a492333,a47e3cc965ff4a94bc5aab09757b2dcb,雕塑、造像,像,0,0.99999833,9.6761786e-11,4.4427195e-11,7.526418e-12,8.7515105e-14,1.0405412e-09,1.9406961e-10,2.5967153e-10,4.4228354e-10,8.7632723e-10,7.1068457e-10,1.4266403e-11,1.6143823e-06,3.5355108e-11,3.1558506e-11,2.6443868e-11,7.294158e-12,9.460552e-09,5.670166e-11,4.066971e-12,7.1971544e-09,5.212219e-10,2.997403e-11,3.116384e-11,8.383304e-11
bd3f3da7-76f0-11e9-85ba-4ccc6a492333,aabc4697cec84af1af5837621c5ab284,雕塑、造像,像,0,1.0,1.1706527e-13,7.7843813e-13,1.1314656e-12,1.4993635e-15,3.3819437e-11,1.6287325e-12,1.8861662e-11,3.465492e-12,1.2733603e-11,4.9970236e-12,2.6811204e-11,1.2794193e-08,1.3361165e-13,1.2321738e-12,2.1892038e-13,3.0619967e-13,8.527973e-09,2.7490447e-11,8.856375e-14,6.923173e-10,7.647258e-12,3.1072912e-14,1.3205176e-13,1.8025753e-11
712a01b6-76f0-11e9-85ba-4ccc6a492333,45e308a196e442a784abc9e762fc6872,雕塑、造像,像,0,0.9999994,3.0193025e-11,5.5633546e-11,1.8287644e-12,2.7194564e-12,2.4588718e-09,1.983994e-10,2.7816244e-10,6.085902e-10,1.1568717e-10,1.4719066e-10,2.4072376e-12,6.3072765e-09,1.3394791e-09,2.8811553e-10,2.649428e-11,7.898338e-10,5.415193e-07,3.0605632e-10,5.426595e-12,5.101625e-09,5.924479e-10,2.435422e-13,5.1633114e-11,1.0440033e-09
