picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
ce355b9b-76f0-11e9-85ba-4ccc6a492333,931607813cc1488889919c34b9e96d26,雕塑、造像,像,0,0.99918014,8.881024e-06,1.1561667e-06,6.971181e-06,1.9771633e-08,3.1580316e-06,1.2155138e-05,9.725469e-07,3.0155131e-06,1.2512037e-07,2.7971084e-06,4.6671764e-07,5.6793792e-06,4.4572025e-05,1.9529486e-07,3.5651297e-07,2.835265e-07,0.0007190255,9.998239e-06
ba1ae7e0-76f0-11e9-85ba-4ccc6a492333,6624cebd703b4d56bdcb860d22db0e41,雕塑、造像,像,0,0.9999982,1.2643178e-09,1.0273974e-08,9.068337e-10,3.356631e-11,3.1705742e-09,3.5414192e-09,6.748747e-08,7.2241706e-11,4.9831617e-10,2.1616316e-10,1.6425517e-10,1.7090672e-06,9.527167e-10,1.8717712e-10,7.074019e-11,2.7226412e-11,2.0071086e-08,1.8026013e-09
94a99405-76f0-11e9-85ba-4ccc6a492333,1869a814ba984da6bdffd5930f786326,雕塑、造像,像,0,0.97181165,0.00041294604,0.0005038662,0.00034597496,1.1610098e-05,0.005257039,0.014598305,0.00011134533,0.00012230876,0.000111292466,2.6553638e-05,2.8584886e-05,3.2505046e-05,0.00013000816,4.647925e-05,7.744222e-06,0.00019651643,0.00035232396,0.005892975
7a3cadca-76f0-11e9-85ba-4ccc6a492333,8d8924f0125c484397f922a728b28d21,雕塑、造像,像,0,0.99999774,4.5338097e-10,8.447221e-09,2.4370954e-09,5.5277637e-11,7.2073253e-10,1.959882e-10,2.2019121e-06,3.0674427e-10,2.5533223e-10,8.5407115e-10,1.2538963e-10,8.126868e-09,6.18006e-09,7.316748e-10,6.187688e-10,5.0762217e-10,1.5738074e-07,2.0614978e-10
847f8154-76f0-11e9-85ba-4ccc6a492333,5f108b3a657e4f76ad685509c09dcea7,雕塑、造像,像,0,0.9999479,2.5780125e-08,5.78642e-07,2.759833e-08,1.1161218e-09,2.2409612e-08,8.167848e-08,1.9332789e-07,4.7752606e-09,3.5528286e-10,7.0714576e-09,5.4358953e-09,4.23174e-07,5.247752e-08,2.1179554e-08,3.3504657e-09,1.2591308e-09,5.0607177e-05,9.3997734e-08
c6a328ba-76f0-11e9-85ba-4ccc6a492333,9a69847d1d1445cb879e2bc33295350d,雕塑、造像,像,0,0.9999968,1.9333106e-07,1.2426e-07,2.1825814e-08,2.880083e-09,9.134817e-09,3.0646314e-07,3.566635e-07,2.1423066e-08,2.3690647e-09,8.276316e-08,5.5498678e-08,1.307213e-07,7.2548846e-07,6.386869e-09,1.9989606e-08,2.1313502e-09,1.0773663e-06,3.0902731e-09
8350a238-76f0-11e9-85ba-4ccc6a492333,9f44e0a820774fc4a65ac8cd4dc201af,雕塑、造像,像,0,0.9999944,1.8780494e-08,1.7802503e-07,4.2851443e-08,1.259809e-09,1.7294637e-08,8.573527e-09,4.3608566e-06,2.6342867e-08,1.7589779e-09,9.579979e-09,4.5747015e-09,6.752996e-08,1.0988638e-07,6.083101e-09,3.0267573e-09,2.0089956e-09,6.540714e-07,3.0142967e-08
dcdd5eb1-76f0-11e9-85ba-4ccc6a492333,2dc2c950606143b6ad8c53df104d98d5,雕塑、造像,像,0,0.99996555,1.1194083e-08,5.160792e-08,3.7053411e-09,8.664511e-10,1.1321786e-07,4.869251e-09,3.2785115e-07,1.1134629e-08,8.925445e-10,1.1929701e-09,2.6710689e-08,1.0535648e-07,2.0568316e-07,3.223736e-09,3.5264816e-09,7.098457e-10,3.355488e-05,1.0929168e-07
845964a7-76f0-11e9-85ba-4ccc6a492333,22bd17ad188445f8ba528d62975684ed,雕塑、造像,像,0,0.9999981,1.6715147e-09,2.1130058e-08,7.396478e-10,3.6183376e-11,2.4632012e-09,1.4690312e-08,1.5053365e-06,2.3811044e-09,2.8205665e-11,1.1761591e-08,6.229879e-08,2.2123466e-08,1.0400256e-08,6.393589e-10,1.886233e-09,2.852064e-10,1.8296667e-07,1.3814881e-09
9d3e7254-76f0-11e9-85ba-4ccc6a492333,3b3b451bf1814a8bb400d32cf0f6c49a,雕塑、造像,像,0,0.97177684,1.348204e-05,9.38332e-06,1.4464201e-05,2.1581202e-06,0.00010012626,5.1012063e-05,0.02387209,0.0002784908,1.3611846e-06,3.6154468e-06,8.092831e-06,0.000105369036,0.00071856985,4.378163e-06,1.9732497e-06,0.0013589765,0.0016566486,2.29486e-05
201901291141261709485,226e4d3e53a044149132eb056a20fc19,nan,像,6,0.007078321,0.10133644,0.20456904,0.0038086774,0.010536413,0.0458546,0.3994289,0.0005853554,0.0013601229,0.00087993353,0.0019613395,0.00023578611,0.2030061,0.001455252,0.0015555683,0.00067973306,0.0052674506,0.0101998225,0.00020115149
816f3e4e-76f0-11e9-85ba-4ccc6a492333,1338c93114424f2d92e468368cc46df3,雕塑、造像,像,0,0.999736,1.1408612e-06,4.390309e-06,7.6118147e-07,1.5968718e-07,4.7657536e-06,4.5733367e-07,0.00016122346,1.0642138e-05,1.8761456e-07,2.0304047e-07,3.2321582e-06,1.8738121e-05,5.4225593e-06,3.7992763e-07,6.153804e-07,6.532922e-07,2.2960092e-05,2.7992612e-05
