picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖,杯,壶,条,戈,镯,册,璧,圈,刀,带,斧,扳指,盒,铃,戒指,剑
d01a3aaf-76f0-11e9-85ba-4ccc6a492333,445d774acba046d487a562a46fff0b2e,雕塑、造像,像,0,0.9999057,3.4847877e-10,8.2865936e-10,3.4665604e-08,1.2954975e-08,4.5922426e-09,1.9103714e-08,4.97527e-08,6.322502e-08,2.7805179e-08,1.6141387e-10,1.1534817e-08,9.829273e-08,1.5111055e-10,1.5427926e-09,4.9211786e-09,2.8801822e-10,8.591034e-05,1.3617247e-06,3.9985326e-09,2.4212824e-08,4.4358264e-09,5.7450546e-12,9.284055e-09,8.40592e-07,7.4249534e-10,1.7152212e-08,4.310049e-07,1.2295077e-09,1.6302472e-09,5.9372183e-09,1.2437659e-09,1.4185055e-09,2.0246782e-08,1.8220182e-10,1.9291978e-10,8.114597e-09,3.325008e-08,5.3176923e-06,3.1078523e-10,8.6483576e-10
cd8e1fd0-76f0-11e9-85ba-4ccc6a492333,d4f5542e22614e8287cc0e62fbed2365,雕塑、造像,像,0,0.99999976,1.0372712e-09,2.4104846e-10,9.674481e-10,1.2687108e-10,5.1802335e-10,2.9362338e-10,8.650742e-09,1.0281792e-08,1.3286645e-10,1.0477691e-11,4.194663e-11,1.3421168e-08,1.3232877e-10,1.7466217e-08,1.09368035e-10,4.83201e-10,1.388383e-08,4.7822596e-10,5.4538325e-09,4.7184066e-08,1.14999496e-10,1.5592845e-11,3.2084309e-09,4.4483177e-09,1.780814e-10,6.556931e-09,1.6108159e-09,2.767781e-10,1.4052665e-11,3.0549612e-09,1.0067623e-09,7.17702e-11,6.236056e-09,9.168454e-11,5.529138e-10,9.990561e-12,5.736356e-11,8.421712e-08,2.987013e-12,4.8972156e-11
a627b0fa-76f0-11e9-85ba-4ccc6a492333,1683fa0593054e869fbaa59ac6343b2b,雕塑、造像,像,0,0.98165625,0.00012446109,6.3139373e-06,2.7912315e-06,5.638206e-06,6.319488e-07,1.0619087e-05,0.0040711416,0.0007094054,2.563817e-06,1.921346e-06,9.885678e-07,0.00039105827,6.3468843e-07,1.2852014e-05,9.616501e-06,2.4714383e-05,2.8255414e-05,0.0010403914,0.00023563037,0.007754021,5.7550383e-06,2.6837162e-07,4.573734e-06,1.3611611e-05,1.2731894e-06,7.5513075e-05,3.7167832e-05,0.0002512342,5.6883016e-07,5.1758754e-05,2.8906887e-05,1.6095389e-06,0.00074218673,5.318166e-06,1.5490708e-07,1.8842161e-06,3.6311942e-06,0.0020544408,3.9467022e-06,0.0006262183
d0be354d-76f0-11e9-85ba-4ccc6a492333,45178846989442b88fa9a4d00e3e4704,雕塑、造像,像,0,0.9999908,8.137673e-08,9.452059e-09,3.010678e-08,1.38528895e-08,1.9461726e-09,2.9046832e-08,2.5014955e-07,2.6604803e-07,8.1953795e-09,1.5100105e-09,6.7822574e-09,4.897917e-08,3.7371835e-09,4.147463e-08,1.9494946e-08,5.312916e-09,1.029397e-07,2.097494e-07,7.3298764e-08,5.715732e-06,1.8040645e-08,3.1075537e-10,2.9439551e-08,7.980032e-08,1.5876905e-08,1.1992904e-07,6.364309e-07,1.2824761e-08,2.1564035e-09,1.556088e-08,4.759416e-09,2.2174315e-10,7.4962465e-08,3.373496e-09,1.1329217e-08,5.923121e-09,8.7078265e-09,1.3413947e-06,6.303779e-10,7.119088e-09
b1bf4069-76f0-11e9-85ba-4ccc6a492333,56042baca5c0475fa88efb604f1c55df,雕塑、造像,像,0,0.99999774,4.917285e-10,1.3698718e-09,4.5442183e-09,5.858061e-10,1.5742816e-09,1.68747e-09,5.4685948e-08,2.5354803e-08,1.7435682e-09,1.0173024e-11,7.7589085e-10,5.6164822e-08,8.907713e-12,1.8942409e-08,4.7310694e-11,3.292089e-11,3.5357093e-08,3.2369185e-10,1.2236407e-09,1.0251969e-06,2.7017164e-10,2.5124602e-11,1.992152e-09,8.04258e-09,1.0386391e-09,7.126487e-09,1.1701009e-09,1.5791676e-10,5.097217e-10,1.32659945e-08,3.3901675e-09,1.2050279e-10,1.6829669e-09,1.972425e-11,1.141021e-11,5.2925466e-11,6.4424333e-09,1.0409481e-06,7.0650313e-12,1.7959958e-11
aa90fd43-76f0-11e9-85ba-4ccc6a492333,3e2232ef4e284a769bfa049b14f639a9,雕塑、造像,像,0,0.99992657,3.0387393e-09,1.9717575e-08,2.7857716e-09,8.348326e-09,1.0725905e-08,7.6319475e-09,1.12952144e-07,2.4875173e-06,5.532312e-09,1.6116743e-10,1.5151611e-09,1.2178535e-06,1.2527958e-10,7.385384e-08,3.2756658e-10,8.63186e-10,1.19015375e-08,2.1322629e-08,2.120403e-09,6.206666e-05,1.5452455e-09,1.4707414e-10,1.8885757e-08,2.0215205e-07,1.6488095e-09,2.3740505e-07,5.736598e-09,5.8419705e-09,4.015819e-10,2.1948434e-08,6.0897e-09,8.419589e-11,1.0742596e-07,3.1117073e-10,6.5179073e-10,1.2357726e-10,8.582041e-09,6.744404e-06,5.6942083e-11,3.7610626e-09
ce2da407-76f0-11e9-85ba-4ccc6a492333,c2f0aeb012b742e19c1143043e5d6528,雕塑、造像,像,0,0.9990952,1.386245e-06,3.5573277e-07,1.078012e-06,1.0735636e-06,3.7641445e-07,2.3712523e-06,0.000185397,3.243486e-06,7.474609e-07,2.3643986e-08,3.2856867e-08,5.830205e-05,4.0251855e-08,4.7971193e-06,5.17603e-07,2.9880052e-06,1.0096667e-06,1.3080146e-06,3.3231338e-06,0.00016129707,3.6898538e-07,8.49733e-08,1.1473123e-06,2.1017298e-07,1.0475228e-06,3.6320816e-06,1.5846642e-06,2.01888e-06,1.03902565e-07,9.972588e-07,8.5432106e-07,4.402634e-08,2.1470023e-05,1.4968877e-07,1.3079939e-07,2.3708485e-07,2.697132e-06,0.00043706837,9.745074e-09,1.3481127e-06
bc13198b-76f0-11e9-85ba-4ccc6a492333,859b679af5814162b768f35a46fe3c42,雕塑、造像,像,0,0.99998593,5.15278e-09,8.911848e-10,1.4050047e-09,8.574529e-10,2.4440676e-09,1.77574e-09,7.709999e-07,2.6549863e-08,3.3322273e-08,8.792994e-11,1.8285394e-10,6.8002106e-07,3.532097e-11,4.4170527e-08,4.6047224e-10,8.0455037e-10,1.6009194e-08,5.086499e-08,1.6968073e-08,8.574145e-06,8.456193e-10,4.353354e-11,9.0172465e-09,3.2973761e-09,2.7943878e-09,4.4805823e-08,4.479751e-09,3.7386556e-09,4.032691e-10,3.417217e-10,2.1616269e-09,1.0295396e-10,8.377437e-09,1.8515726e-10,1.3349084e-09,1.1908097e-09,6.094742e-10,3.7326759e-06,4.260774e-11,4.909947e-09
c2558b47-76f0-11e9-85ba-4ccc6a492333,b0b33e361767481c9718527fedbd6e46,雕塑、造像,像,0,0.9991059,8.585246e-08,5.831226e-08,2.1090187e-07,3.9018005e-07,1.5159056e-07,7.1495016e-08,1.7806085e-05,3.956904e-05,1.663526e-08,9.82794e-10,2.2167383e-09,7.5218463e-06,8.4808477e-10,7.685644e-08,3.918949e-08,8.111153e-07,2.7077752e-07,1.8317156e-06,8.6726857e-07,0.00032993217,1.11317696e-07,7.092237e-09,4.2259714e-07,2.4485678e-07,9.4357766e-08,5.9744275e-07,4.341571e-07,1.9448471e-07,1.141384e-07,4.056882e-07,3.612647e-06,1.1384276e-08,7.518536e-07,3.618714e-09,1.8136102e-08,4.3594275e-09,5.0087596e-07,0.0004869311,1.4600255e-08,1.6713052e-08
71945879-76f0-11e9-85ba-4ccc6a492333,04f9e32869ce4350a5803cf5c92e9a37,雕塑、造像,像,0,0.9999995,3.884572e-12,4.4060302e-12,3.3239644e-11,1.6766593e-11,3.4867352e-11,1.527985e-11,9.793654e-10,2.5609895e-10,2.5836649e-11,6.325564e-13,1.9032183e-12,3.457591e-10,4.0875808e-14,5.997198e-10,2.3233732e-13,1.4347424e-13,4.593848e-07,5.089319e-10,2.3037036e-11,1.3110875e-10,1.838845e-12,8.959122e-15,1.5616959e-10,2.0166681e-10,7.248285e-13,5.1500932e-11,2.5658576e-11,2.4952614e-12,1.7264302e-12,8.693584e-12,9.047996e-10,1.3719534e-12,1.5581358e-12,6.4651145e-14,3.882059e-13,4.873895e-13,8.3487073e-10,4.804986e-11,1.2633984e-13,3.1086668e-13
