picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖
8d536564-76f0-11e9-85ba-4ccc6a492333,3ff4d89d606342f4b23a442deb271c6e,雕塑、造像,像,0,1.0,9.3763254e-11,1.6208758e-09,4.65307e-11,2.2477087e-12,1.582953e-10,4.5178528e-09,5.4693264e-12,2.3224252e-10,5.514668e-10,9.737426e-10,2.800685e-10,1.987387e-08,3.5924916e-09,1.8804344e-10,5.196796e-12,6.8633994e-11,5.038491e-09,2.7791547e-10,1.9067772e-11,2.4053714e-08,7.8774e-10,6.4063546e-11,4.191515e-10,1.9805272e-11
d5a2c52e-76f0-11e9-85ba-4ccc6a492333,5d1e25a73bd44ed78bbca75efe7c678a,雕塑、造像,像,0,0.9999994,5.149221e-10,7.06139e-09,9.337383e-10,6.552221e-11,1.809845e-09,1.3679165e-08,4.3993604e-09,2.8167881e-09,1.0838161e-10,2.8071542e-10,6.1188643e-10,2.840549e-09,5.4070995e-08,3.652877e-10,1.9843308e-10,5.929205e-10,5.0605536e-07,3.936317e-09,5.6928234e-10,1.2083477e-08,3.4451637e-09,6.736245e-11,3.4539014e-09,3.0181022e-09
ad6e3232-76f0-11e9-85ba-4ccc6a492333,1d35950dd22b4df69781b5d7d973cd7d,雕塑、造像,像,0,0.9999919,4.9432693e-09,2.7277377e-08,9.510625e-09,1.4367271e-10,1.3394237e-08,4.031073e-08,1.6207151e-08,1.5001177e-08,5.6111276e-08,3.4251084e-09,1.5434118e-08,2.6487378e-06,6.887225e-07,1.906549e-09,8.8471964e-08,7.161546e-09,3.976408e-06,6.031869e-09,2.747407e-08,2.8116332e-07,2.9658656e-08,5.5741606e-10,4.6009414e-09,4.4165144e-08
da9e44f9-76f0-11e9-85ba-4ccc6a492333,9e35544357df461bb837e261b398c657,雕塑、造像,像,0,0.99999046,5.8494196e-11,2.817374e-10,9.044421e-12,4.5113965e-12,3.3824166e-10,9.935717e-09,1.1320005e-09,1.031898e-09,3.9472375e-12,2.7773056e-10,5.5082633e-11,7.217615e-11,4.1826125e-09,1.14298605e-11,3.0050804e-10,5.369042e-10,9.4954e-06,2.0967152e-11,2.7793525e-09,6.426104e-08,6.82491e-09,3.7793636e-11,3.5445105e-11,1.2169536e-10
8ec04182-76f0-11e9-85ba-4ccc6a492333,f8b2a0c9f4b2421880c47cab7047d925,雕塑、造像,像,0,0.9999999,3.8522213e-11,1.7479664e-10,7.0108953e-12,1.7376177e-11,1.8643517e-11,2.4018307e-09,5.2640167e-11,2.1422203e-11,3.3727188e-11,9.512215e-11,5.6193467e-11,6.9796674e-10,1.0795876e-09,3.72894e-11,4.5574673e-12,2.3153646e-11,6.075844e-08,1.235578e-10,2.239267e-11,2.220932e-09,6.221512e-10,2.0117887e-11,1.6474302e-10,8.7265567e-10
e63edbcb-7900-11e9-85ba-4ccc6a492333,1008faca211549bc9e132100cae8403d,书法、绘画,像,6,0.16152139,9.317296e-05,0.004255599,0.003026254,0.00082723546,0.0007000866,0.5077596,0.0017212549,0.036440585,0.00094609946,0.16635297,0.0022371558,0.0034115089,0.0028589438,0.001955261,0.021906124,0.031536095,0.0047874735,1.4016368e-05,0.0070001218,0.03277497,0.00062112906,0.0016365695,0.0049036606,0.0007127042
95cdceff-76f0-11e9-85ba-4ccc6a492333,a2906fa0568342cf81663e42bbf1e5c3,雕塑、造像,像,0,0.99909425,5.464569e-07,4.3907557e-06,6.545973e-07,1.4370144e-06,5.5344117e-05,0.0001140937,1.7782119e-07,8.81967e-06,2.5625919e-05,2.3834136e-06,8.8306615e-06,0.00033581434,1.5321231e-06,1.09261055e-05,2.2588958e-06,2.1079657e-06,7.546069e-05,9.940973e-06,4.965641e-06,0.00020731265,1.9309275e-06,6.8093873e-06,1.6993485e-05,7.3431393e-06
d7476de6-76f0-11e9-85ba-4ccc6a492333,3338dd67a1604339a4f6055927399b4f,雕塑、造像,像,0,0.99971336,2.011511e-06,1.6276024e-05,3.510838e-06,9.5299505e-08,7.997854e-06,0.00011651096,2.1185294e-06,3.2253413e-06,3.027005e-06,7.5953125e-07,1.8511689e-06,2.9680627e-05,1.8890063e-05,4.596723e-07,4.150229e-06,2.1227884e-06,3.4782537e-05,1.0412781e-05,1.9870285e-07,9.484037e-06,1.5185274e-06,1.1688722e-06,1.4116674e-06,1.4930364e-05
a70cc8c9-76f0-11e9-85ba-4ccc6a492333,5b2afb26127449638b484525e9183524,雕塑、造像,像,0,0.99995947,2.0043453e-08,2.8670522e-07,1.2672771e-07,1.07397895e-08,9.2964676e-08,4.8727266e-08,1.1734091e-06,5.0042587e-07,2.360417e-06,6.4495055e-08,1.7254949e-07,6.575378e-07,7.0289934e-07,3.404022e-08,2.7566878e-06,7.64327e-09,1.5813193e-05,4.5944173e-09,9.356379e-08,1.5214564e-05,1.7081788e-07,1.0287583e-07,1.3101815e-08,1.297827e-07
c1cd7649-76f0-11e9-85ba-4ccc6a492333,7fea053c298f4e08a253611b4eeef2c2,雕塑、造像,像,0,0.9999993,9.383104e-10,1.4055335e-08,9.2870325e-09,5.5783787e-11,8.230522e-09,5.707177e-09,3.258533e-08,8.42895e-09,1.6376398e-09,1.0023244e-09,2.1475217e-10,1.3185297e-07,5.336353e-08,4.719147e-10,3.151099e-09,4.960863e-10,3.2985434e-07,7.5784525e-09,7.0071455e-09,5.7128968e-08,2.2119778e-08,3.879377e-10,1.7439426e-10,2.6361482e-09
93231589-76f0-11e9-85ba-4ccc6a492333,8d4858434e7b4d87b8c1959009fbb27d,雕塑、造像,像,0,0.9996877,8.915178e-09,2.868786e-07,2.955455e-08,5.536267e-09,1.4889113e-07,2.211005e-05,6.336445e-07,2.8589959e-08,2.9337254e-08,1.4696492e-07,8.717471e-08,1.1534676e-08,2.977705e-07,4.464956e-09,1.154875e-07,1.56509e-07,0.00028710402,1.07983844e-07,2.0265084e-08,1.8901649e-07,1.7237349e-07,6.070886e-09,2.226653e-07,3.6181945e-07
d9aaaf2d-76f0-11e9-85ba-4ccc6a492333,3774ed2512f0409f883f17de7692cf29,雕塑、造像,像,0,0.9999559,1.0659293e-10,7.2868094e-09,3.2824668e-10,2.7473877e-11,6.2206955e-09,3.0671124e-08,1.7753116e-08,2.1515545e-09,3.9623096e-11,7.430837e-10,8.9196406e-10,2.9770355e-09,1.3843188e-08,3.3916262e-11,8.9940577e-10,1.8009975e-11,4.4099183e-05,1.4591718e-10,2.9891434e-09,8.841661e-09,3.1096302e-08,6.846988e-11,2.7616057e-10,1.9449475e-08
b313c51f-76f0-11e9-85ba-4ccc6a492333,53fb1741c0c34294a072bf976f7bb225,雕塑、造像,像,0,0.99983907,1.3242177e-08,6.2522037e-07,8.802606e-08,1.0254874e-09,4.4672614e-08,9.143037e-08,1.6897755e-07,2.113878e-07,3.6504424e-08,1.3416984e-07,4.1648985e-08,3.8651488e-06,3.33048e-06,7.389162e-08,3.5635956e-08,6.3202097e-09,3.2467278e-06,1.0002699e-06,3.2156035e-07,0.00014645024,9.228356e-07,3.4998973e-09,2.0206313e-08,1.6229907e-07
928edd19-76f0-11e9-85ba-4ccc6a492333,9ab35ed1b0984020816c279b80d865c9,雕塑、造像,像,0,0.999979,1.2296735e-08,3.5956877e-08,1.380207e-07,1.4754893e-09,4.9843734e-08,2.859885e-07,1.639746e-07,2.1359568e-08,8.011015e-09,4.4700834e-09,1.5292744e-07,6.911428e-07,1.16136206e-07,6.448705e-09,8.9427346e-08,8.8746255e-09,1.7424156e-05,1.0760919e-07,5.5162224e-07,3.0481843e-07,4.6636706e-07,3.716511e-09,3.9042288e-08,3.623041e-07
db66f4a7-76f0-11e9-85ba-4ccc6a492333,ceda7e0e6b544df88f2ba5a24de692da,雕塑、造像,像,0,0.98378515,2.2938903e-07,7.162865e-06,7.7415854e-05,7.814046e-07,1.8343215e-05,8.364624e-07,7.0623995e-05,4.139409e-06,8.333699e-07,8.167212e-07,2.2008696e-06,7.905244e-05,5.837626e-06,3.7282211e-06,1.1409037e-06,2.4377664e-07,0.013267674,0.0024368556,9.665646e-05,2.6821135e-05,8.204958e-05,4.0150157e-06,7.1225094e-07,2.6820062e-05
ba91cbbb-76f0-11e9-85ba-4ccc6a492333,5c309f4b6cc540d99965adeb2ca785e0,雕塑、造像,像,0,0.9999999,2.082952e-10,8.771429e-10,9.775158e-11,3.5296995e-12,1.1985327e-09,3.6274395e-10,1.849129e-09,1.410816e-10,4.34093e-10,2.6760227e-10,1.5275871e-10,6.7644e-09,2.4235511e-09,1.6009707e-10,1.1281222e-10,2.0510725e-11,3.6761577e-08,1.0814662e-11,1.2865536e-10,4.3732122e-08,8.6338264e-10,4.095742e-12,1.3618448e-10,1.5196941e-10
7c472dd5-76f0-11e9-85ba-4ccc6a492333,485dd68055b4491495c7e7271fc37915,雕塑、造像,像,0,0.9990357,6.7735834e-07,9.656655e-05,5.3424253e-07,1.3020953e-07,2.0473139e-05,2.7828505e-06,2.4430733e-07,2.0472316e-05,1.928848e-07,4.1703324e-06,3.21132e-05,0.00013797687,0.00034375975,9.666782e-09,1.8646222e-06,1.1322569e-05,0.0002516459,5.0950365e-07,1.7738971e-07,1.5094017e-05,9.995711e-07,4.330979e-06,2.9931618e-07,1.798246e-05
8046fcab-76f0-11e9-85ba-4ccc6a492333,c42564830f144a3fbf7b1bbd84f33124,雕塑、造像,像,0,0.9999925,6.9195795e-11,1.3135176e-08,2.062239e-09,2.1389624e-11,3.9105177e-09,6.5903066e-10,1.15349374e-08,2.8271344e-10,1.0920466e-10,6.093108e-10,1.1423184e-09,2.289826e-08,2.4974819e-08,1.3397757e-10,5.557942e-10,2.5297547e-10,7.4388454e-06,8.291144e-09,1.0972961e-09,3.388716e-08,9.872906e-09,6.821376e-11,6.141389e-10,2.2765849e-10
8329a583-76f0-11e9-85ba-4ccc6a492333,7c523327b93d40cd9e02c8eb21cfe475,雕塑、造像,像,0,0.9999875,4.4355883e-09,3.5157544e-08,1.21557795e-08,7.296851e-11,1.3837818e-08,1.3943954e-08,4.295106e-08,1.9201347e-09,8.7481966e-10,5.1675975e-10,5.377758e-10,1.1054213e-07,1.0608002e-08,3.3235095e-09,3.7992443e-10,1.5234254e-09,1.2195776e-05,7.439297e-10,2.5944706e-09,3.022653e-08,2.4207598e-08,3.881263e-10,3.1110081e-09,3.3356264e-09
7c3d1349-76f0-11e9-85ba-4ccc6a492333,966d6e3deaec40e88ff99bf21bdb0226,雕塑、造像,像,0,0.9999789,2.7163061e-08,6.9251346e-06,4.2195993e-09,6.6802515e-09,1.6035701e-06,7.1054814e-08,1.9486537e-08,1.8097813e-08,9.505642e-09,5.5657008e-08,1.2803585e-07,1.5352766e-06,1.7880215e-06,1.2231574e-10,2.5421341e-08,2.4003563e-07,1.476326e-06,1.1478859e-08,1.1527342e-07,4.1021067e-06,7.7429675e-08,5.2593983e-08,1.524366e-07,2.7258302e-06
d482415c-76f0-11e9-85ba-4ccc6a492333,ed11fc27786843bb9c6035a210bdd413,雕塑、造像,像,0,0.99996483,1.900953e-07,1.9909774e-07,3.9134108e-08,2.0058388e-09,1.3260701e-06,4.9973255e-06,1.926691e-07,3.286808e-07,2.1705516e-08,1.493046e-07,2.6860462e-08,1.512479e-07,1.5624337e-05,5.39918e-09,7.684245e-08,3.3274695e-08,7.716012e-06,5.0306227e-07,1.2994713e-07,2.2343793e-06,1.1073715e-07,5.3677804e-09,2.8496123e-08,1.0040201e-06
be3bdffe-76f0-11e9-85ba-4ccc6a492333,468f11886c0a4b3b9acad84f8fb8b576,雕塑、造像,像,0,0.99981695,3.50542e-08,6.932645e-07,7.333286e-08,6.9325284e-10,3.8519488e-08,3.6452375e-06,1.6242437e-08,7.034134e-05,9.073583e-09,4.5020897e-07,4.1898247e-08,7.819663e-06,8.113289e-05,3.575717e-08,2.7254337e-09,3.7027985e-09,8.2002634e-07,3.6489972e-08,7.770231e-09,1.7668426e-05,1.388792e-07,2.5373724e-08,1.029275e-07,2.354082e-09
91bb2a3f-76f0-11e9-85ba-4ccc6a492333,27aebdd8ee4d4019b5d0ecf8e09595e9,雕塑、造像,像,0,0.9999963,2.0397768e-09,7.254681e-09,2.3782178e-09,1.2784186e-09,5.934847e-09,1.0162868e-07,2.146337e-09,4.711823e-09,5.819812e-09,3.7360262e-10,1.7323261e-08,3.813888e-07,3.6629142e-09,1.20616575e-08,2.050667e-10,5.3970646e-09,3.0154015e-06,6.9182935e-09,1.4008475e-09,2.0035936e-08,8.660094e-08,1.7849304e-09,2.0763926e-09,1.1889345e-08
8c86f545-76f0-11e9-85ba-4ccc6a492333,d270b07f7fe84704ad00afa76896aa4d,雕塑、造像,像,0,0.9999838,1.7701869e-09,7.984677e-09,9.236683e-09,4.6716897e-10,1.9233568e-09,2.4699384e-07,6.198641e-08,4.5002864e-09,3.8038345e-10,3.9220915e-09,9.749307e-07,6.8623564e-08,5.0258958e-08,1.0399889e-08,8.786145e-09,5.3429074e-09,1.4530533e-05,1.4712219e-09,7.292217e-08,1.6441719e-08,6.314472e-09,6.278537e-10,4.661182e-08,1.3518923e-07
9b586dad-76f0-11e9-85ba-4ccc6a492333,2d44e707efd94245bd68bcb4b4b6ab56,雕塑、造像,像,0,0.99969244,2.251842e-10,1.1654417e-08,4.4945004e-08,2.1849093e-10,3.763195e-09,1.2969194e-08,2.9076723e-09,2.3822069e-09,8.4696195e-11,4.348743e-10,1.0583977e-08,6.88077e-09,5.358647e-09,4.0191406e-09,1.3112256e-09,4.3816994e-09,0.00030752367,1.0120164e-08,3.598615e-08,1.16022525e-08,6.6581407e-09,1.950578e-09,2.9540699e-09,4.0687066e-08
82ecff34-76f0-11e9-85ba-4ccc6a492333,2e0a8d4acb19402282576f4e97f57ac7,雕塑、造像,像,0,0.9999994,8.3664124e-11,1.9908981e-09,3.4477539e-09,5.8643285e-11,1.0901379e-09,3.951761e-09,5.041413e-08,2.3864544e-09,3.8198894e-10,4.5515794e-10,9.61124e-11,8.733822e-08,4.6943898e-09,1.2797766e-09,4.6922546e-11,4.6418893e-11,4.0243606e-07,6.369947e-10,1.0718643e-09,3.2563037e-08,7.042599e-09,9.126281e-11,2.2806164e-10,2.4496265e-09
a2afb407-76f0-11e9-85ba-4ccc6a492333,1e3f073a206d4dd6ade6300e57a75e9b,雕塑、造像,像,0,0.999923,2.580136e-07,5.525943e-07,1.5782709e-07,2.2784965e-08,9.371554e-07,1.5692657e-07,7.858254e-08,1.3944173e-06,1.171812e-06,3.4490293e-07,9.892483e-07,9.054237e-06,3.6402914e-06,9.006024e-07,1.0465563e-07,4.298441e-07,6.0862444e-06,2.6410416e-06,3.5240657e-07,4.5104236e-05,1.106208e-06,2.3764612e-07,1.2435787e-07,1.1520945e-06
bb8a11ba-76f0-11e9-85ba-4ccc6a492333,4d135ad189654b0db90c2151da26e018,雕塑、造像,像,0,0.99999964,3.8430784e-10,5.639684e-10,5.7150623e-10,1.0509113e-11,1.48894355e-08,1.3074399e-09,2.2314949e-10,3.238821e-10,1.323985e-09,2.7864094e-10,3.0499697e-10,5.6933303e-08,1.29944535e-08,6.6587996e-10,1.14886135e-10,1.8871356e-09,9.4206676e-08,6.147269e-10,1.7282445e-10,1.7738334e-07,4.42398e-10,4.805793e-11,5.243566e-10,3.5035233e-10
8475ebef-76f0-11e9-85ba-4ccc6a492333,089ca7b082ae4837af06baa687605d03,雕塑、造像,像,0,0.99996483,1.1959013e-09,2.8787557e-07,3.388214e-07,3.3399945e-09,1.5160756e-08,3.3941856e-08,3.9364686e-06,3.931351e-08,5.856154e-08,4.4582894e-08,9.782925e-08,8.079297e-06,9.940889e-08,1.4290321e-08,3.1409997e-09,1.4488799e-09,2.1838832e-05,4.371541e-08,5.2843188e-09,2.354812e-07,3.6926128e-08,2.6037233e-08,7.97938e-09,2.209195e-08
a454f629-76f0-11e9-85ba-4ccc6a492333,1e0a2d662ebb43459d207ef1110066f7,雕塑、造像,像,0,0.9992287,4.1953504e-06,2.5117382e-05,6.0787424e-06,1.7762858e-08,4.0467887e-07,1.9045701e-06,1.3033776e-06,0.00014054017,1.9592903e-06,4.804214e-07,1.3409656e-06,2.4399593e-05,5.2475276e-05,5.6375603e-07,9.775355e-07,1.1632948e-06,0.00035190763,7.577873e-05,1.5029257e-05,3.6233036e-05,1.7982522e-05,1.1108306e-06,4.2813102e-07,1.0004294e-05
c025d3f1-76f0-11e9-85ba-4ccc6a492333,3c29d68a97c4479a9b14ab229cbda735,雕塑、造像,像,0,0.99999845,1.3134728e-08,6.724259e-08,1.46788e-09,1.95591e-10,5.4484084e-09,6.519986e-08,5.7071388e-09,7.80249e-09,1.7410224e-07,1.9635673e-08,5.602734e-09,7.382591e-08,2.4324325e-07,6.1598118e-09,2.7232508e-10,1.0577019e-09,6.7917534e-07,2.0040451e-08,2.1283911e-10,2.4263937e-08,2.81356e-08,4.374161e-10,5.9557586e-09,5.7029855e-08
