picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
a420926a-76f0-11e9-85ba-4ccc6a492333,65608fc3d13b452c958aa4b33c5cf769,雕塑、造像,像,0,0.9999999,1.5440123e-09,2.6244967e-08,3.45317e-10,5.584618e-12,5.049631e-09,2.0100521e-10,2.4041142e-08,3.800417e-09,1.7018524e-11,2.4328485e-11,3.404903e-10,8.537314e-09,1.5657593e-09,7.547421e-11,9.451377e-11,7.88476e-11,8.0330054e-08,5.467193e-10
c07b6737-76f0-11e9-85ba-4ccc6a492333,e746867b9a94416f93b2db972984c44f,雕塑、造像,像,0,0.9999999,1.2922445e-10,3.2683622e-09,2.6440428e-11,1.6512853e-12,3.633062e-10,1.01649245e-10,1.0229249e-09,2.1449237e-10,4.274645e-12,7.082073e-12,9.6911354e-11,6.701756e-09,1.15565266e-10,6.0339705e-11,9.319354e-12,2.1723669e-12,1.1994041e-07,1.757376e-11
a3ae0f87-76f0-11e9-85ba-4ccc6a492333,0a883946ea484af6a9b48bafc5a4fe9d,雕塑、造像,像,0,0.9961474,6.174054e-06,0.00043424737,1.1371031e-06,2.2947146e-08,6.388677e-07,1.4865655e-06,5.044809e-06,0.0025154732,1.6261004e-07,9.478522e-06,1.5774812e-07,0.0008654195,8.293369e-07,3.8513112e-06,2.2708093e-06,3.3943684e-06,1.6887553e-06,1.0938835e-06
d31bdbcc-76f0-11e9-85ba-4ccc6a492333,c4b50606447e444481ba6c88870fcf4c,雕塑、造像,像,0,0.99992526,2.1258033e-06,1.8568369e-07,7.163695e-08,4.8826912e-08,4.508028e-06,2.7184083e-07,6.670985e-06,8.970423e-08,2.1257872e-08,3.442979e-08,6.119829e-08,1.2319463e-05,2.7297298e-07,1.4984307e-08,6.0672384e-08,2.8960858e-07,4.7664034e-05,1.0090278e-07
cd13114b-76f0-11e9-85ba-4ccc6a492333,fd1efec12be24906ab407be82f0540f9,雕塑、造像,像,0,0.9999583,6.214156e-08,1.13753515e-07,7.60403e-09,2.5024913e-10,1.3460925e-06,7.1985276e-09,1.7165037e-07,2.363027e-08,9.4993645e-11,2.3119642e-10,1.7476822e-08,2.425646e-06,5.4028767e-08,2.5172036e-09,1.057954e-09,1.0628912e-09,3.7377107e-05,8.282846e-09
72048dab-76f0-11e9-85ba-4ccc6a492333,ca33ecae14d9465ba955b3a7e4f34a0a,雕塑、造像,像,0,0.9877281,5.6038058e-08,3.4178218e-09,7.4334505e-10,7.936048e-11,1.1329552e-06,1.32419125e-08,4.25633e-06,7.2545264e-10,5.3127455e-12,4.9464216e-10,1.15848815e-08,2.3197234e-08,4.7601756e-10,4.078389e-09,3.4806087e-09,2.1112612e-09,0.012266465,7.4554013e-10
8b5c2858-76f0-11e9-85ba-4ccc6a492333,12d4300cf3594fb483e289e457b16a99,雕塑、造像,像,0,0.99998474,4.8696627e-08,1.1830828e-05,2.5401715e-08,4.1153858e-10,5.961576e-07,6.296571e-09,4.504361e-09,1.7265015e-07,5.3100946e-10,6.6523653e-10,5.0178235e-09,1.4686407e-06,1.8953582e-08,6.3357475e-09,2.358509e-09,6.5742196e-11,1.0701291e-06,1.0083586e-07
6cfd449f-76f1-11e9-85ba-4ccc6a492333,2ec3ec9f8ee7481db8a9a43c29f04218,玉石器、宝石,像,16,0.0007548843,3.3872824e-05,2.734347e-05,1.9116438e-05,6.5161844e-06,4.9132195e-05,3.4032295e-05,0.021004353,0.0027512712,3.6373365e-06,6.4942076e-05,4.713235e-06,3.272042e-05,0.00015230065,2.3799073e-05,9.959085e-06,0.9740142,5.1510928e-05,0.0009616842
ad86b278-76f0-11e9-85ba-4ccc6a492333,2131af620545448ba44bc6c27da23ac5,雕塑、造像,像,0,1.0,4.4229526e-10,3.6918466e-09,1.6086339e-12,3.5159438e-13,1.2865543e-09,2.993483e-11,1.4622543e-09,1.341128e-10,9.846708e-13,4.922593e-12,6.3080444e-11,2.8936007e-08,6.7138406e-11,5.9945412e-12,6.750561e-12,3.6030948e-12,2.8612696e-08,5.635845e-11
98e65749-76f0-11e9-85ba-4ccc6a492333,351b3f0355084ac2815f31aa3e836b58,雕塑、造像,像,0,0.9996939,5.981319e-09,1.2302446e-08,1.5933268e-09,3.1535358e-11,1.063089e-06,4.755288e-10,1.754276e-08,1.17503056e-07,1.2523388e-11,3.2849553e-11,8.531837e-09,2.7539636e-08,1.9083433e-11,2.0052008e-08,9.229686e-10,1.273294e-10,0.00030494708,2.113612e-08
88a03c63-76f0-11e9-85ba-4ccc6a492333,5592a7405f7c4e38a011fbf1e662a71e,雕塑、造像,像,0,0.99999845,7.810754e-09,1.40852e-07,1.975629e-09,6.7978275e-12,2.1888804e-08,7.532285e-10,3.6093541e-09,6.730158e-09,1.1725744e-10,1.3846985e-10,1.0634124e-09,6.181155e-07,3.687627e-08,7.4493606e-10,3.9183934e-10,8.138246e-12,6.68809e-07,1.5363742e-10
9d9d8526-76f0-11e9-85ba-4ccc6a492333,0c3d68b843254ff6a2fda9601af18d99,雕塑、造像,像,0,0.9748871,1.6262213e-06,2.088246e-05,1.5948244e-07,2.2677826e-08,1.5732872e-05,8.7356386e-07,2.1463246e-07,6.964426e-05,2.2375561e-08,7.175136e-08,1.5222247e-07,6.493562e-06,2.657127e-09,3.2222931e-06,7.4586275e-08,4.863847e-08,0.02495819,3.541963e-05
c77fb4ca-76f0-11e9-85ba-4ccc6a492333,9ff3f4c6c89445fe855f7f91a432d348,雕塑、造像,像,0,0.9998865,8.541652e-06,4.170055e-05,1.5060014e-06,7.372829e-08,3.0425774e-06,2.7699602e-06,5.46017e-08,1.1090782e-05,1.9301281e-07,3.1883124e-07,1.1422355e-07,1.4004588e-05,7.6727946e-07,2.8089342e-08,1.6926324e-06,9.6834555e-08,1.0803758e-05,1.660658e-05
13e28a43-76f1-11e9-85ba-4ccc6a492333,081533ec161e4957b7286afe306c2836,玉石器、宝石,像,0,0.52232105,0.0037692229,0.008022694,0.005900531,0.0035293829,0.0031709615,0.003101831,0.044638347,0.17807868,0.0043225028,0.00028739564,0.0005121149,0.0009668608,0.025612863,0.002770437,0.0016246475,0.17129515,0.002530043,0.017545298
c32611f7-76f0-11e9-85ba-4ccc6a492333,3666eb2a963d43c3b8bdae1694987fd4,雕塑、造像,像,0,0.9999995,4.2676844e-09,3.4096168e-08,1.2506834e-10,1.459722e-11,3.5537595e-09,8.775789e-11,7.947739e-10,8.3013326e-08,1.7975137e-11,4.214175e-10,3.5153708e-10,6.485909e-08,2.903542e-10,4.1363774e-11,3.9101997e-10,4.8968687e-11,2.858455e-07,2.7742946e-08
de74f13b-76f0-11e9-85ba-4ccc6a492333,3e7038f34b7b40559cb6241c6db28143,雕塑、造像,像,0,0.9997727,5.4924072e-08,5.383666e-07,2.2502635e-09,1.678434e-09,1.6742919e-07,2.2899067e-09,1.2197942e-08,0.00019855869,2.979364e-09,5.033022e-10,4.2495474e-09,3.7769034e-08,2.3120422e-10,1.6582842e-10,4.8998244e-10,2.8227122e-08,5.4243724e-06,2.2488694e-05
c3e18928-76f0-11e9-85ba-4ccc6a492333,90922d4f6d244709a91dd9d4e126afe5,雕塑、造像,像,0,0.999995,6.793061e-08,1.6845255e-06,9.363455e-09,7.667452e-11,3.6486608e-07,5.5581175e-09,3.4686476e-09,1.3557013e-06,2.5610752e-10,7.0016476e-10,2.1820759e-10,4.071058e-07,7.937254e-09,1.9997214e-10,8.070896e-09,8.377989e-10,7.194063e-07,3.2975794e-07
8329a583-76f0-11e9-85ba-4ccc6a492333,7c523327b93d40cd9e02c8eb21cfe475,雕塑、造像,像,0,0.99928766,2.0866379e-08,4.637608e-09,1.0060372e-10,1.3232278e-11,1.6029162e-09,1.8190394e-09,6.4480337e-09,1.7411251e-08,2.7338488e-13,9.070138e-11,2.9755043e-10,9.4670426e-08,2.0143782e-11,4.742323e-11,6.384658e-11,1.6881914e-11,0.0007122803,6.7296696e-10
8d4b9284-76f0-11e9-85ba-4ccc6a492333,e8441e2e1a264e3fa00496aa768b6aa3,雕塑、造像,像,0,0.9999999,7.8760315e-10,2.0633571e-08,1.0505813e-10,1.4289347e-12,4.192988e-09,5.225127e-10,1.3054686e-10,1.5169059e-09,6.0560237e-12,3.109335e-11,2.51263e-10,1.8661725e-08,5.0970633e-10,9.12766e-11,7.7594396e-11,7.762189e-12,8.03034e-08,1.6504156e-09
9125431f-76f0-11e9-85ba-4ccc6a492333,9565dafc46c04438955b61583b44993d,雕塑、造像,像,0,0.9999993,5.1000354e-10,5.461645e-10,1.7109132e-10,3.745809e-12,1.2844155e-09,3.3073597e-09,3.5556888e-10,1.4372806e-10,1.0791988e-11,3.5140057e-12,8.531477e-10,4.463265e-09,3.386421e-11,2.4557958e-10,1.026285e-10,1.9291263e-12,6.827809e-07,1.15829346e-10
953170f4-76f0-11e9-85ba-4ccc6a492333,541ffe309c244b4ebdeaec606c07280d,雕塑、造像,像,0,0.9623476,4.222153e-07,2.217928e-08,2.671634e-07,6.873721e-08,7.379538e-05,2.691639e-06,1.3856236e-07,7.699216e-08,1.0237082e-08,4.006669e-08,4.3538007e-06,1.24641865e-05,9.612393e-09,2.260543e-08,2.5970658e-07,5.25113e-08,0.0375573,2.9235457e-07
8202cc6f-76f0-11e9-85ba-4ccc6a492333,05fde0e0c23f4b6f8acc80ff75a12765,雕塑、造像,像,0,0.99996936,3.73962e-09,4.3073461e-10,1.6734852e-10,6.1210946e-11,3.2910965e-08,1.0990826e-09,7.083979e-08,1.1250179e-09,6.4551064e-12,5.952218e-11,4.8035514e-10,5.9978415e-06,1.8293217e-10,1.0061596e-09,7.4057793e-10,1.1983355e-10,2.4533641e-05,4.5356444e-10
9a49c38e-76f0-11e9-85ba-4ccc6a492333,e037af7bd707443ba02a12e91db1f879,雕塑、造像,像,0,0.9978421,3.4948866e-07,1.9491954e-07,1.1251783e-06,2.9384363e-08,1.3380983e-05,5.174354e-06,1.6620384e-06,5.558791e-07,1.602321e-08,3.6666285e-07,5.684165e-07,1.1345516e-06,4.7371835e-09,3.6683318e-07,1.8399421e-06,8.202565e-08,0.002125934,5.1378393e-06
925d8773-76f0-11e9-85ba-4ccc6a492333,5ec12e9f86a7437e8460038af163c58e,雕塑、造像,像,0,0.999726,6.2501484e-09,1.2335222e-08,2.1822808e-09,7.7992855e-11,2.4313096e-08,2.149666e-08,1.0696951e-08,1.0783743e-09,1.5620632e-11,7.5476854e-11,1.664673e-08,1.4365905e-08,1.7792369e-10,8.4872126e-10,6.7403727e-09,4.8523206e-11,0.00027400994,4.298512e-09
ab9552ac-76f0-11e9-85ba-4ccc6a492333,feee614ff5e448db8fbb253bf53cec46,雕塑、造像,像,0,0.99789125,3.51959e-05,7.879189e-05,4.5431738e-05,9.696948e-07,3.5551257e-05,0.000100744175,1.4774402e-05,0.00026422765,7.6195847e-06,1.48796325e-05,4.7117733e-06,0.0012214064,2.8838579e-06,3.6187677e-05,8.830646e-05,5.7581783e-06,7.4776806e-05,7.660471e-05
8b981bfc-76f0-11e9-85ba-4ccc6a492333,c1683f550b20449791af629981d1d032,雕塑、造像,像,0,0.9999969,1.871139e-08,3.8953115e-07,1.438748e-09,2.4135233e-10,2.0135143e-07,7.870347e-10,6.3637287e-09,6.158594e-08,1.1041109e-10,3.3852005e-10,1.6723672e-09,1.7251851e-06,6.670692e-10,7.7134704e-10,1.7048769e-09,9.121402e-11,5.594732e-07,1.1352663e-07
92d6a0f6-76f0-11e9-85ba-4ccc6a492333,6d0d4b084b434445b07dcb744131ae0d,雕塑、造像,像,0,0.99990416,2.176322e-09,3.946321e-10,1.1865363e-09,5.108719e-11,6.4574537e-09,1.3701486e-09,1.4257702e-09,4.0139314e-09,2.7746275e-12,8.636339e-11,8.037254e-10,6.0242114e-09,3.971212e-12,1.16246346e-10,2.9632516e-09,1.39497415e-11,9.580494e-05,2.6981177e-09
aefb2d02-76f0-11e9-85ba-4ccc6a492333,a6d0dc5c4f4a4b4aabfa32c77b4925b7,雕塑、造像,像,0,0.9984456,3.2702096e-06,0.0007466734,1.5179553e-05,1.0268462e-07,0.00018439209,8.751459e-08,8.025328e-05,3.689386e-05,2.4875916e-07,1.0958798e-07,3.791419e-06,0.0002118518,6.31896e-05,1.7303244e-06,5.6253197e-07,3.425943e-07,0.0001279928,7.77886e-05
cf42728d-76f0-11e9-85ba-4ccc6a492333,38b17c2eff814bf9bf8181ececabbf72,雕塑、造像,像,0,0.99999976,4.778651e-09,3.9487727e-08,1.0291461e-09,2.407529e-11,9.9686295e-09,6.4959066e-10,5.382904e-10,5.273108e-08,4.573099e-11,3.4051492e-10,2.2056992e-10,2.3093918e-08,1.1296084e-09,2.57407e-10,2.9913962e-09,5.305636e-11,1.7189568e-07,1.8020954e-09
