picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖
bddf9b63-76f0-11e9-85ba-4ccc6a492333,25325d93ac554dc0bd40635723ebfc76,雕塑、造像,像,0,0.9998609,5.6436664e-07,1.874426e-06,9.399117e-08,4.1379646e-08,4.4695517e-07,8.781572e-07,1.2939048e-06,2.8043098e-06,2.0220683e-07,3.9045216e-07,4.8030745e-07,7.606525e-05,2.8336464e-05,8.7373814e-07,1.6975497e-05,9.4791653e-07,2.191493e-06,1.141063e-07,1.7827809e-08,1.6403791e-06,8.8737056e-07,2.330566e-08,1.5577106e-06,3.4563587e-07
6ec71f56-76f0-11e9-85ba-4ccc6a492333,79be4bc2af3b4931a29937ef66f728e0,雕塑、造像,像,0,0.99999905,9.84431e-10,3.0802232e-09,9.487932e-10,2.1809196e-10,1.1251521e-09,6.4751116e-09,3.4893486e-07,2.3097897e-09,2.8437952e-09,2.1547446e-08,4.0354367e-10,3.1150402e-09,5.6285113e-08,5.934396e-10,3.2661863e-08,5.721603e-10,4.57307e-07,1.1498411e-09,1.5301839e-10,4.5713236e-08,2.6021427e-09,5.8601923e-10,4.429747e-09,1.7785937e-09
87a9fe61-76f0-11e9-85ba-4ccc6a492333,1744a034a9bf4e1781a8ea8d1d3bab1a,雕塑、造像,像,0,0.999057,2.6648702e-06,7.439335e-07,4.33538e-07,5.0515645e-08,2.1057805e-05,8.46011e-06,6.9338e-07,8.428345e-07,4.522173e-06,2.157156e-06,5.7990775e-07,0.0008252169,4.0726527e-06,7.651605e-06,1.3347042e-05,9.878912e-07,2.389727e-06,1.9093808e-07,8.1578827e-07,1.3818371e-05,2.4368092e-06,1.4178479e-05,2.5604554e-06,1.3240522e-05
bb845c4d-76f0-11e9-85ba-4ccc6a492333,ae28ebe3c1844587ac26b835fa532a2e,雕塑、造像,像,0,0.9998994,3.178041e-07,1.0405208e-07,2.44512e-07,7.228347e-08,1.0547457e-05,9.032444e-08,1.0892189e-06,1.5646738e-07,6.6138e-08,2.6669304e-07,2.738406e-08,1.8321917e-06,1.3288139e-06,3.946395e-07,1.9882677e-06,1.2359924e-06,2.7248247e-05,2.0210232e-08,2.9507902e-07,5.2456293e-05,8.400109e-08,3.5066723e-08,1.5227512e-07,4.6790913e-07
a1d668eb-76f0-11e9-85ba-4ccc6a492333,349bdf45e8cf4c16b505227e6459f7f6,雕塑、造像,像,0,0.9998926,6.5893786e-08,6.406214e-08,7.1972885e-08,4.1180257e-08,1.6794784e-06,5.677128e-08,6.270344e-07,7.5621706e-06,3.4028723e-08,5.1724254e-07,7.7054686e-08,5.4184482e-05,3.7474772e-05,4.4200366e-08,2.7296164e-06,4.5849015e-07,5.3978744e-07,1.3830588e-07,3.0266858e-07,1.1755881e-07,4.9790494e-08,5.501517e-08,4.329305e-07,2.2495305e-08
72136f4f-76f0-11e9-85ba-4ccc6a492333,621c95fefb594693afb446cf50872dc2,雕塑、造像,像,0,0.99980646,6.376309e-08,1.733163e-07,2.4854232e-08,8.891244e-08,1.3258924e-07,1.2995314e-06,8.884772e-05,7.9470425e-07,4.6636014e-08,7.699219e-07,1.0446077e-07,5.5727527e-05,4.1454255e-06,1.7311814e-06,3.393467e-06,8.767329e-09,2.8369235e-05,2.8790077e-09,1.3416091e-08,7.232198e-06,1.5861015e-07,1.0991624e-07,7.9107515e-08,1.8009123e-07
c7a4a9a5-76f0-11e9-85ba-4ccc6a492333,791f0cdbe52349a48253b18704e08433,雕塑、造像,像,0,0.93394136,0.0033343125,0.0002564123,1.813756e-05,3.1238276e-05,0.0024289654,0.010355854,0.0038416004,0.0005665323,0.0001969622,0.0008944941,1.3051442e-05,0.014481108,7.907019e-05,5.231486e-05,0.01023997,0.001157718,0.00075525796,0.01210452,0.00038017053,4.8262045e-05,7.208588e-05,2.9617579e-05,9.1872906e-05,0.0046290755
94d073cb-76f0-11e9-85ba-4ccc6a492333,63f4af855da94e039d8312b1dbdc4be4,雕塑、造像,像,0,0.99380845,0.00019585202,0.0012059311,0.000100993224,6.8819405e-05,0.0002347142,3.9136943e-05,3.6515492e-05,0.0017607041,7.939714e-05,0.0001336163,0.0003012221,0.00014049016,0.0010065885,5.850156e-06,5.0098748e-05,1.2568804e-05,4.5943216e-05,8.387961e-05,2.8378784e-06,0.00036445862,1.51264985e-05,7.5894313e-06,0.00026439154,3.4713445e-05
7c5500c1-76f0-11e9-85ba-4ccc6a492333,975a70e23b6d466b883887faaec818cd,雕塑、造像,像,0,0.99999166,1.9454836e-09,7.3197497e-09,9.956478e-10,2.1419186e-09,9.914759e-08,1.2588239e-08,2.0055121e-07,5.172437e-08,3.7690344e-09,2.2682029e-08,5.9137534e-10,4.2104066e-06,4.40752e-07,4.356374e-09,1.3174884e-08,6.687307e-10,3.0390634e-06,1.6923655e-09,2.3950861e-09,4.3990937e-08,1.0860706e-08,2.682291e-10,8.361494e-08,2.1171553e-08
d4e2c343-76f0-11e9-85ba-4ccc6a492333,34748605381e4aba8e703fd79c52334b,雕塑、造像,像,0,0.9999995,1.671427e-10,7.157278e-11,9.986602e-11,9.288248e-11,4.5165944e-08,1.1260592e-08,2.1009116e-07,6.2633254e-10,1.275986e-10,1.1443457e-09,2.579183e-12,5.0069723e-08,4.091249e-09,1.0276564e-10,3.7047766e-08,5.56898e-08,2.2861066e-08,1.344466e-08,6.81092e-11,2.6689394e-08,7.899579e-09,4.5577805e-11,2.3354482e-10,8.107262e-10
