picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
859675e5-76f0-11e9-85ba-4ccc6a492333,c730ce44d5944857a0c8b78045d76f59,雕塑、造像,像,0,0.9999541,1.747101e-07,1.5620122e-06,6.082198e-08,4.150666e-08,4.413481e-06,1.2170117e-06,3.4976208e-07,2.6811424e-06,2.688446e-07,2.0565286e-08,4.1864052e-08,2.1396254e-05,8.295477e-07,7.415636e-07,5.8541787e-07,2.2759039e-07,1.0837088e-05,3.7376662e-07
90b27e1d-76f0-11e9-85ba-4ccc6a492333,90f8e8641ebe434b957a860ca0258a35,雕塑、造像,像,0,0.99706453,2.065461e-06,1.6965385e-05,6.7773186e-07,1.6507661e-07,1.11202835e-05,8.800996e-06,4.778591e-07,1.172252e-05,2.0675934e-06,8.631309e-07,4.7382713e-07,0.0024660937,2.4417363e-07,7.9393985e-06,2.7041158e-06,2.6912508e-07,0.000397474,5.4854813e-06
9097f368-76f0-11e9-85ba-4ccc6a492333,3d6afec0aad9486495a402c7854e8fde,雕塑、造像,像,0,0.9999765,4.4217883e-09,1.7782764e-08,5.536779e-09,7.748023e-10,6.929223e-09,5.3895667e-07,1.8644354e-08,1.7867413e-07,2.2116606e-09,4.4879936e-10,1.9951785e-09,3.4183715e-06,1.3030181e-09,2.2042624e-08,1.1298907e-08,8.3089596e-10,1.9118257e-05,8.450285e-08
201901291141260441987,10623d06ba624b9e8bad22398615edb3,雕塑、造像,像,17,0.30033943,7.08962e-06,4.4142325e-06,4.4642584e-05,8.4498744e-08,1.5713642e-05,0.0005016207,5.1499487e-08,9.847724e-06,9.789691e-07,2.6277216e-06,5.600921e-06,0.00010033782,2.0835932e-06,5.71826e-05,1.352577e-06,4.86426e-07,0.6988962,1.02257545e-05
80fdafca-76f0-11e9-85ba-4ccc6a492333,c2540f0e2012460ebd79e41079ba8f03,雕塑、造像,像,0,0.99142843,1.2077009e-05,3.7054142e-05,1.652572e-06,2.0724289e-07,8.469944e-05,4.5102133e-05,1.3496912e-05,0.003107962,8.462918e-07,6.0432085e-06,5.391757e-07,0.00037506214,1.6070171e-06,7.263502e-07,1.7349255e-06,0.00020314445,0.0014266088,0.0032529053
8c49e953-76f0-11e9-85ba-4ccc6a492333,6743d384ccb0472aa7892c7732b9a0c0,雕塑、造像,像,0,0.9987882,1.2600674e-08,1.096638e-08,2.2086079e-08,3.9343603e-10,2.4640448e-08,3.5205817e-06,1.4678837e-08,9.50669e-07,5.1883386e-09,4.5146846e-09,3.3629606e-09,1.4313268e-06,1.3145727e-09,4.4084224e-08,1.1323492e-08,1.0249561e-10,0.001205678,3.5261294e-08
b91d83d5-76f0-11e9-85ba-4ccc6a492333,2cbb57a5a8d6486ba487be860b904e07,雕塑、造像,像,0,0.9999889,2.6771804e-08,3.8410036e-08,2.2126809e-08,2.6433142e-10,2.3443977e-07,4.2903142e-08,5.4139566e-08,7.3769186e-08,6.4014043e-09,1.7870658e-10,1.1256881e-09,1.7602059e-06,9.38541e-09,2.3165123e-07,6.380852e-09,3.6682986e-09,8.198128e-06,2.4481835e-07
b60d893e-76f0-11e9-85ba-4ccc6a492333,c9375a768c75427f91e531198a5c9ce6,雕塑、造像,像,0,0.9999844,2.6205745e-08,1.626629e-06,3.6372107e-08,1.2185966e-08,1.9128491e-07,4.3412007e-07,3.673488e-07,4.2637316e-07,8.6684025e-08,1.6290397e-08,4.902886e-08,1.5631699e-06,2.9658108e-07,1.6459426e-08,4.259807e-08,8.178591e-08,4.691901e-06,5.7153084e-06
ca2c8510-76f0-11e9-85ba-4ccc6a492333,c5aabbcd6ca2489b9948bfa5b9535575,雕塑、造像,像,0,0.9981987,8.045452e-06,0.0001489996,6.947093e-06,4.9434055e-07,6.3697335e-05,7.400923e-05,8.199634e-05,0.00018707194,5.635867e-06,2.8153454e-06,5.286609e-07,0.00028011407,9.4176485e-06,3.1475004e-06,3.6842252e-06,0.0006504936,0.00016548859,0.00010866697
aedb41f8-76f0-11e9-85ba-4ccc6a492333,c7c095d8c6884e79887a7ac776c18be9,雕塑、造像,像,0,0.9999962,2.2238995e-09,2.663345e-09,5.2049973e-09,3.9663783e-11,3.3206111e-09,6.006972e-08,4.2551998e-10,2.3100851e-07,1.9304187e-09,4.5730218e-11,1.239407e-09,2.0007578e-06,1.5255111e-10,1.4225059e-09,1.0421597e-09,2.2608465e-10,1.4195754e-06,1.2648031e-08
72219a01-76f0-11e9-85ba-4ccc6a492333,0873f6d116bd466eb71faf9b50d27944,雕塑、造像,像,0,0.99999523,3.2225572e-10,2.3956521e-09,2.5260585e-10,9.572524e-11,4.1090154e-09,3.088661e-08,1.50097e-08,1.13076775e-08,8.209003e-11,3.696948e-11,8.40633e-12,9.786657e-08,1.4803743e-11,7.218286e-10,2.754996e-10,4.4867465e-12,4.637032e-06,5.6454845e-09
a05b29a5-76f0-11e9-85ba-4ccc6a492333,bcbb3d4ccab441b7bc20577dc68c5f60,雕塑、造像,像,0,0.9999763,4.38917e-08,2.1985275e-07,1.1236129e-08,9.715619e-10,1.7861743e-06,1.8853198e-07,6.697008e-06,6.2634667e-06,2.3486365e-08,7.590951e-09,1.0101778e-09,3.5155779e-06,4.6855955e-09,5.428489e-08,1.5469862e-08,2.1236667e-06,1.0869688e-06,1.6756304e-06
8bfd8c3a-76f0-11e9-85ba-4ccc6a492333,7be3504fcb8e4275a379b5eb15396328,雕塑、造像,像,0,0.99988306,1.6475245e-09,1.2365281e-09,1.7818507e-09,2.5879453e-11,4.7600834e-09,1.2183342e-07,3.511457e-10,8.272723e-08,9.6234014e-11,1.235337e-10,2.2478983e-10,4.0050332e-07,2.9615094e-10,5.0403526e-09,3.1965246e-09,8.063055e-12,0.000116350944,8.114568e-09
d99bda78-76f0-11e9-85ba-4ccc6a492333,7e6c12b1f5f34822b5b29b6a138e9c7c,雕塑、造像,像,0,0.99999356,4.927207e-10,2.1715405e-09,2.3908267e-10,5.4684356e-12,9.27568e-10,1.02555235e-08,1.1157513e-09,7.730371e-09,7.317244e-11,6.3540104e-11,3.1549102e-10,4.328894e-08,9.919903e-12,8.909447e-11,4.6288326e-10,4.741156e-12,6.4349983e-06,6.0337857e-10
985289f7-76f0-11e9-85ba-4ccc6a492333,dc457f8af82445279dbaa4118eafd018,雕塑、造像,像,0,0.999918,1.3083079e-10,1.5397005e-10,2.2152578e-10,1.2084267e-12,7.994327e-10,4.371476e-07,1.2329149e-11,2.5851228e-09,6.7187818e-12,2.2314903e-11,7.3175e-11,1.8049269e-07,6.219074e-12,3.2717914e-10,1.8627107e-10,9.8815046e-11,8.130251e-05,2.4412686e-10
d482415c-76f0-11e9-85ba-4ccc6a492333,ed11fc27786843bb9c6035a210bdd413,雕塑、造像,像,0,0.9998361,6.456829e-07,1.0017314e-06,2.2655092e-06,2.6612906e-08,1.0124256e-06,6.460399e-06,3.6539132e-07,3.0425881e-05,4.8575646e-07,6.4380174e-08,2.573098e-07,1.0486762e-05,1.1226822e-06,5.557672e-08,1.7423741e-07,4.5542254e-07,9.1153124e-05,1.7614862e-05
