picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖
8ae58cfe-76f0-11e9-85ba-4ccc6a492333,83e05e148fc347958e8c46b0c8a9147b,雕塑、造像,像,0,0.9999975,1.2312968e-08,3.4040524e-09,1.2763394e-09,1.0213203e-12,7.3685363e-10,1.098555e-07,5.807496e-10,3.355926e-10,1.9916414e-10,1.1886607e-09,1.42798e-09,1.3293158e-06,4.0870116e-10,1.7358588e-10,6.6424843e-10,4.5649296e-12,8.4493547e-07,5.16041e-10,9.689478e-09,1.9355112e-07,1.259021e-08,2.2167781e-10,7.709253e-10,2.370704e-08
971977ea-76f0-11e9-85ba-4ccc6a492333,47f2e5204c854edd8226fd91868ec458,雕塑、造像,像,0,0.9811854,0.0008546465,0.00040444126,3.5459125e-05,6.573553e-05,0.0012609203,0.00011328711,0.0025772473,0.0005402642,3.8458817e-05,4.4140284e-05,1.9803509e-05,0.0013154682,0.00041260227,9.028173e-06,7.002184e-05,0.0001357638,3.4005847e-05,0.0012329957,0.008278247,0.00056935305,0.00057704706,7.1241695e-05,5.8027505e-05,9.646219e-05
c2c794d6-76f0-11e9-85ba-4ccc6a492333,f72cc3b76e6341a89bb70550e926302e,雕塑、造像,像,0,0.99999905,9.012757e-09,3.4539591e-09,6.9207895e-10,9.0820233e-13,8.783682e-09,1.6880653e-08,1.1038975e-08,2.7922242e-09,1.3937933e-10,3.7629547e-10,2.5427163e-10,7.826007e-07,2.4433777e-09,4.2809343e-11,9.759036e-11,4.709621e-11,1.6902659e-08,2.4206653e-10,4.348262e-09,6.3418746e-08,1.7681161e-08,3.3123303e-11,7.471777e-10,3.1881147e-09
6e6a83a5-76f0-11e9-85ba-4ccc6a492333,22810d78858d4695a38d05fb3b990ef9,雕塑、造像,像,0,0.9996177,3.0212507e-06,1.3262725e-06,6.6805183e-06,1.6208196e-08,0.00028838572,1.8570121e-06,6.856866e-07,5.5301973e-07,5.4534887e-08,2.8729025e-07,6.5953735e-08,4.1135758e-05,1.3661952e-06,2.613485e-08,5.3906213e-08,7.414191e-08,2.324506e-06,2.1751812e-06,5.169499e-07,1.80707e-05,7.3721553e-06,1.0776906e-08,6.299355e-08,6.21095e-06
7150d9ce-76f0-11e9-85ba-4ccc6a492333,cce6515e1e5e4b1faf2f1bafcad6d92c,雕塑、造像,像,0,0.9999945,5.33077e-09,1.4116658e-08,1.7348548e-09,5.151571e-11,1.094878e-08,2.7999567e-08,5.2942944e-08,3.765149e-10,2.1235018e-09,2.215268e-09,1.1403549e-09,2.8571667e-06,7.657027e-11,5.7727356e-10,5.8906696e-10,3.2330455e-10,1.6910653e-07,8.184393e-10,1.5558941e-09,1.1475832e-06,8.034122e-09,2.2420156e-11,6.7199435e-10,1.2344478e-06
a9229937-76f0-11e9-85ba-4ccc6a492333,ab49cba89b014ad59a7ca012020ed47b,雕塑、造像,像,0,0.99999964,1.2832325e-10,1.7669698e-09,9.737882e-11,7.362819e-14,3.705146e-11,2.3032227e-09,7.7860085e-10,7.753665e-12,1.9588607e-11,5.1826026e-11,2.079856e-09,1.597721e-07,6.9272183e-12,3.746789e-12,2.6307556e-12,6.23167e-12,2.2327711e-07,1.9157434e-12,2.0374641e-11,4.479257e-09,2.8851924e-10,3.203564e-12,6.357019e-11,9.015134e-09
72585664-76f0-11e9-85ba-4ccc6a492333,ffb646e96b8146b4b3d3b434053f0bcb,雕塑、造像,像,0,0.9999753,4.6677176e-08,5.340743e-09,5.6982485e-10,2.0373406e-11,5.5242805e-10,1.8351436e-07,3.6060865e-08,2.435599e-10,9.0937764e-11,1.2608903e-10,1.3661933e-09,1.7210425e-05,4.4386042e-10,1.5794479e-11,1.3329116e-10,5.647036e-11,6.9637927e-06,8.6580204e-10,1.07671864e-10,1.7519315e-07,1.4378839e-08,2.2774522e-11,3.462155e-09,5.8995013e-08
9ac8dd89-76f0-11e9-85ba-4ccc6a492333,b4eb945295524b74977c30e2c7a34d50,雕塑、造像,像,0,0.9999908,2.7507374e-09,2.561563e-10,6.7556107e-07,5.95579e-10,7.996377e-09,2.2541196e-08,3.794639e-09,4.2114864e-10,3.3365505e-11,4.9158464e-09,1.0703825e-08,2.6458153e-07,5.9393856e-10,5.2633645e-08,2.2306421e-09,1.7902325e-09,8.01904e-06,3.4104697e-09,6.6884653e-09,7.639779e-09,5.638457e-08,6.3079684e-09,8.54579e-09,5.6906604e-09
96342e61-76f0-11e9-85ba-4ccc6a492333,5f730d070c0045e7be5db61f8e410ce1,雕塑、造像,像,0,0.9999969,2.6325944e-09,1.2777117e-10,1.319197e-09,9.2159015e-12,4.1762007e-08,2.1644624e-07,1.1060026e-08,3.4964892e-11,6.084294e-11,4.3071524e-10,2.2302644e-09,3.995966e-07,2.7789077e-10,6.7754685e-10,4.8037867e-09,7.521115e-11,1.9231907e-06,1.7217062e-09,6.142224e-10,2.8772558e-09,9.975063e-10,9.8568334e-11,8.4054547e-10,5.3540003e-07
80cff317-76f0-11e9-85ba-4ccc6a492333,a7f9313913ff4371980f47ca8277bbbd,雕塑、造像,像,0,0.9996517,1.7281927e-05,5.5482383e-06,1.1008007e-07,6.953633e-09,4.181772e-06,2.836694e-06,9.591247e-07,5.7531925e-05,9.37876e-08,2.2202478e-07,1.15624076e-07,0.0001558389,2.6658238e-06,1.9653467e-07,3.767854e-07,1.12919146e-07,1.6206274e-06,1.8724893e-05,5.0287403e-05,1.8014925e-05,9.190984e-06,1.6063998e-08,1.1697897e-07,2.321218e-06
