picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣,环,章,钱,宝,书,盖
d08cba42-76f0-11e9-85ba-4ccc6a492333,fce8ab2b29284308987be39d219b6107,雕塑、造像,像,0,0.99989295,4.4873027e-06,9.3604746e-07,5.9329494e-07,1.8384668e-08,7.6693027e-07,2.1134829e-06,1.9914485e-06,2.0011668e-05,5.327327e-07,1.4135013e-06,1.9689346e-06,1.3700778e-06,2.2441436e-05,1.1981423e-08,3.495161e-06,1.3225579e-07,2.0600844e-05,2.5956151e-06,2.4916646e-06,1.7796168e-05,4.977041e-07,1.1865649e-07,3.8638333e-07,2.5623325e-07
a6077778-76f0-11e9-85ba-4ccc6a492333,da287066490943b5a8e7df74e16d7399,雕塑、造像,像,0,0.9999876,3.096778e-08,2.574428e-09,2.258236e-07,8.845113e-09,4.842488e-06,7.107983e-08,9.339619e-07,2.3038049e-06,4.3381476e-09,6.694386e-07,1.5302527e-08,4.6000554e-08,7.496512e-07,1.11111556e-08,6.471201e-08,1.1869307e-07,2.309858e-07,3.21696e-08,8.8344606e-08,1.933246e-06,3.2306595e-08,7.1189423e-09,7.562278e-09,4.432699e-08
5338a2ec-76f1-11e9-85ba-4ccc6a492333,7762485ec02f46c783ced6fb3c24ea0f,玉石器、宝石,像,7,0.032308865,0.00049811404,0.0025432797,0.00031091616,0.011410805,0.0004852092,0.00018497468,0.5919616,4.5079352e-05,0.037991244,0.00024306905,0.00014551487,0.0003868277,0.006063794,0.0008623465,6.9371854e-05,0.00016797576,0.0015307332,0.00039651123,0.0024227398,0.30766732,0.00042402142,0.0005568376,0.00046931583,0.0008535151
a686f10c-76f0-11e9-85ba-4ccc6a492333,a0f65a4cce1548d69fcf89e39e2bd3b0,雕塑、造像,像,0,0.9999653,1.6092419e-07,1.901194e-08,7.317537e-08,5.0038294e-09,1.4536847e-07,1.9369038e-07,2.498267e-08,2.8102505e-07,1.1944053e-07,1.8372956e-08,2.7653664e-08,2.6708738e-05,3.8226872e-07,1.25837545e-08,6.5367296e-08,1.4050274e-08,4.7085937e-06,9.647913e-09,9.868854e-09,1.492263e-06,7.022324e-08,1.6360428e-08,5.78678e-09,7.042161e-08
b57958ac-76f0-11e9-85ba-4ccc6a492333,61530266cd4f496a8cf7a9009ca7ab36,雕塑、造像,像,0,0.9996345,4.1221193e-07,4.660932e-08,5.615848e-07,4.3346997e-08,5.1998666e-07,1.5150562e-06,4.772533e-06,2.6596692e-07,1.3684826e-07,1.1978584e-07,3.053289e-07,2.0031812e-05,3.950272e-06,1.2077363e-08,1.1577645e-07,4.515101e-08,0.0003069726,2.6589122e-08,1.5056546e-08,2.5230067e-05,1.0185462e-07,6.948064e-09,7.2157576e-08,3.1265247e-07
99e3df3f-76f0-11e9-85ba-4ccc6a492333,14c8b52dfdfc4d4bb7ff99dd0d0ade33,雕塑、造像,像,0,0.9995988,4.382286e-08,1.381992e-07,1.6240172e-07,1.0008099e-08,9.0369134e-08,3.5415433e-06,9.198012e-08,1.7959053e-08,1.2133314e-08,5.0961802e-08,2.212958e-07,3.2555715e-07,9.583776e-08,6.5255776e-08,4.1418795e-07,4.601276e-08,0.00039552615,1.32910385e-08,1.6217443e-08,7.0364514e-08,1.6908176e-08,4.065595e-08,1.2537183e-07,1.1336688e-07
7c421000-76f0-11e9-85ba-4ccc6a492333,bc2137d32d1b4d14a8ca39502588be21,雕塑、造像,像,0,0.99999607,4.7932853e-09,6.10084e-10,1.0203897e-09,3.8463885e-09,3.679398e-08,1.7688131e-07,8.0830624e-08,4.1481947e-09,1.1198155e-09,1.8973934e-09,4.092273e-09,1.7525918e-08,3.516957e-09,3.9550638e-10,9.825984e-11,2.9181186e-09,3.5817343e-06,4.6224014e-11,1.8096691e-10,3.6393406e-09,3.0022154e-10,1.910071e-11,4.0007994e-10,1.2635997e-08
6e97e241-76f0-11e9-85ba-4ccc6a492333,4c7926e797e64476a85bca3eb0913df9,雕塑、造像,像,0,0.9967986,1.6953112e-07,8.202775e-08,2.4317384e-08,2.4981928e-10,7.353036e-07,2.02371e-08,1.15382385e-07,6.460454e-07,5.5482614e-09,2.5895599e-08,2.3647453e-10,2.2984813e-07,5.3967176e-07,5.8998756e-10,1.8406281e-08,1.7900035e-08,0.0031911437,6.5844497e-06,4.600545e-10,2.1850506e-07,1.9999579e-08,7.758736e-09,8.999501e-09,9.281325e-07
a7922fd9-76f0-11e9-85ba-4ccc6a492333,18c39899e2314a55b4249455cf190c1f,雕塑、造像,像,0,0.9999647,3.708126e-08,1.0560762e-08,5.764966e-08,5.314642e-09,3.853832e-07,9.642351e-07,3.0736636e-08,1.8605333e-07,4.9992e-09,5.0693516e-09,1.4630208e-08,1.8074143e-05,7.259742e-08,9.0381015e-08,2.8937357e-08,1.24866055e-08,1.3176547e-05,1.3623336e-08,6.624532e-09,1.934299e-06,8.00395e-09,4.398956e-09,2.0734786e-08,5.3248318e-08
ac6e96b4-76f0-11e9-85ba-4ccc6a492333,4271aeedb5274ede8af5504f3f25c09b,雕塑、造像,像,0,0.9999982,3.0251773e-08,3.311333e-09,2.5698354e-08,6.0833183e-10,1.2197156e-08,2.3150463e-08,1.1783883e-07,5.602914e-09,3.8180437e-09,2.8862355e-09,4.6217723e-09,1.8811315e-07,2.3112995e-07,1.3622182e-08,3.431468e-08,4.6173314e-09,9.278736e-07,3.7980136e-08,2.767229e-09,1.851925e-07,8.181384e-09,2.5434919e-09,2.5963018e-08,1.2629253e-08
8f6016eb-76f0-11e9-85ba-4ccc6a492333,d82a364f135c467ca72130240af58b5b,雕塑、造像,像,0,0.99996877,2.5927811e-08,1.9202608e-08,3.4451767e-07,8.935086e-09,4.9691704e-07,1.7321595e-06,5.738945e-06,1.8221073e-08,7.0148914e-08,1.6398936e-07,3.6941632e-08,5.9522122e-08,3.4080864e-07,3.5048146e-07,2.2922133e-07,4.3026674e-08,1.8462259e-05,1.6463849e-06,2.0081984e-08,5.5237933e-07,3.8145412e-08,5.708548e-07,2.2856254e-07,2.6736055e-08
92e5c286-76f0-11e9-85ba-4ccc6a492333,58b8830ce57345fbbd1fcf25c62ffbbf,雕塑、造像,像,0,0.9998405,2.5288892e-07,1.9460842e-07,3.7660294e-07,1.2511037e-08,3.4065724e-06,6.9556795e-06,5.279054e-05,2.3656968e-07,8.689054e-08,3.023851e-07,3.8425569e-07,3.7266577e-07,2.541064e-07,1.1765026e-07,1.3005508e-05,1.9499826e-06,6.621872e-05,5.186453e-06,3.8001082e-07,2.249262e-07,1.918565e-06,3.574656e-08,5.516169e-07,4.278352e-06
