picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
7b492bd2-76f0-11e9-85ba-4ccc6a492333,2e39558628e745cb8cd242838880f459,雕塑、造像,像,0,0.99999976,4.321423e-11,5.6529937e-11,9.743847e-11,1.5047258e-12,6.414735e-09,8.1947255e-11,8.2081975e-10,5.437139e-10,5.0365315e-12,6.237525e-11,1.2247295e-12,2.6684614e-08,9.316945e-10,4.4649955e-09,7.361957e-12,2.4061796e-11,2.2622167e-07,2.1353837e-10
b8683ae5-76f0-11e9-85ba-4ccc6a492333,ab0ed26236d44b50aa155ef890b91844,雕塑、造像,像,0,1.0,5.841024e-11,4.5080353e-11,3.5013368e-12,6.8484367e-12,1.4720739e-09,3.657353e-11,2.003493e-09,6.1181915e-10,1.1675304e-10,1.8296142e-11,3.525244e-13,1.706574e-09,1.32823344e-11,1.6166873e-11,6.4040787e-12,5.5547984e-12,1.1569178e-08,3.4413022e-10
bf671b77-76f0-11e9-85ba-4ccc6a492333,b747eb53633f4317891c94f2cd53359a,雕塑、造像,像,0,0.9999753,8.739739e-09,1.6517214e-07,5.411771e-10,7.712807e-09,7.3824204e-08,2.5831712e-09,5.174042e-07,1.3179526e-07,7.075618e-09,2.1599234e-08,2.0258525e-10,3.129836e-06,5.2852266e-07,1.7461436e-07,2.7818667e-09,1.0087185e-07,1.4636373e-07,1.9620984e-05
d4ae6502-76f0-11e9-85ba-4ccc6a492333,8286df6c099e4fb3b101e35fcbaced0c,雕塑、造像,像,0,0.9998259,8.873932e-06,2.7228668e-06,7.669746e-07,8.568882e-08,2.7881464e-05,3.5847227e-06,1.6824636e-06,2.3017974e-05,3.9528036e-06,8.4217214e-07,4.6926022e-08,4.156894e-05,4.369658e-06,3.735664e-08,8.022937e-07,1.3888884e-06,2.2247874e-05,3.0336592e-05
8ac701da-76f0-11e9-85ba-4ccc6a492333,bfa3e32745ea428a80ce7c164a50762d,雕塑、造像,像,0,1.0,5.0823633e-11,8.889826e-12,1.4090674e-11,4.192598e-12,5.282227e-09,2.0799748e-10,8.7394003e-10,4.7418425e-10,4.839239e-11,2.7956026e-11,3.839354e-12,1.0396443e-09,2.9487393e-10,3.6858697e-11,4.7750578e-11,5.2510986e-12,6.3695165e-09,6.164319e-10
72585664-76f0-11e9-85ba-4ccc6a492333,ffb646e96b8146b4b3d3b434053f0bcb,雕塑、造像,像,0,0.9999714,6.76444e-09,1.1978946e-10,3.6974118e-10,5.7189538e-11,9.167667e-06,1.7413986e-09,6.730901e-07,3.1754521e-09,7.253883e-11,6.232951e-10,2.9319314e-10,3.689327e-07,4.755709e-10,6.941331e-09,1.075126e-10,3.647259e-11,1.8306688e-05,9.653682e-08
d660eec5-76f0-11e9-85ba-4ccc6a492333,4240f9b8298e4f8c9b0b907af6dc86b9,雕塑、造像,像,0,0.9991666,2.4705267e-05,3.1383548e-05,8.949284e-08,6.648349e-08,0.0006472071,4.8906377e-06,1.3259843e-05,2.4540048e-05,1.8932593e-07,3.0036588e-06,9.464943e-07,7.5375305e-05,1.5066171e-06,3.6860992e-08,7.088077e-07,5.0755915e-07,1.9066835e-06,3.0297238e-06
201901291141260950065,1dc718c8663b4c1b989c87b8c92383cf,雕塑、造像,像,17,2.8096672e-05,8.432065e-06,2.766048e-06,5.7008197e-06,2.0633497e-06,4.976404e-06,2.418243e-06,8.970156e-09,1.7866545e-06,3.6059244e-08,2.269784e-06,7.2832125e-07,5.1050474e-06,1.7896867e-06,8.614919e-06,2.099049e-08,1.9351597e-07,0.99992275,2.1074875e-06
e5965cb3-7900-11e9-85ba-4ccc6a492333,2d1fa15a958c4bc7a1e203a574ce4f01,书法、绘画,像,6,0.000453475,1.7705219e-06,1.0123139e-05,6.373524e-06,5.057128e-06,3.140032e-05,0.99934393,1.0650459e-05,1.2810033e-05,9.859088e-06,1.1701683e-05,2.3757352e-07,3.6613612e-06,2.346187e-06,4.3312125e-06,6.808683e-05,1.4226171e-05,7.038947e-06,2.9014288e-06
842cca0a-76f0-11e9-85ba-4ccc6a492333,a5e63c70a2114b25909922067d757a03,雕塑、造像,像,0,0.9999192,2.690732e-07,3.6316624e-07,4.039577e-08,8.5087024e-08,6.433912e-06,8.362356e-08,6.0532616e-06,2.4029396e-06,2.3527515e-09,8.655298e-08,4.0267287e-09,4.0951014e-05,3.5532654e-08,1.6192173e-05,2.3969327e-09,5.609446e-08,7.4626287e-06,3.1697863e-07
