picID,objectID,categoryName,truth,pred,像,同,墨,镜,砚,炉,轴,佩,簪,碗,扇,盘,瓶,币,罐,心,钩,座,扣
c95e9470-76f0-11e9-85ba-4ccc6a492333,d64947cb6cdd461faa22503d825be2fb,雕塑、造像,像,0,0.9999981,1.4484978e-08,3.536886e-11,1.5873356e-08,2.784551e-10,3.3075594e-08,4.279255e-08,6.520628e-09,2.1364324e-09,1.3603381e-08,5.763207e-10,3.5844717e-08,1.7488874e-06,7.396986e-10,3.1789896e-10,2.6705749e-08,9.688202e-10,5.4766133e-08,2.1607092e-09
962d14b9-76f0-11e9-85ba-4ccc6a492333,2da948d8dbd34963b649d2a4ad9a5245,雕塑、造像,像,0,0.998381,3.3163435e-06,9.2300974e-07,0.00032103344,3.5113305e-07,0.0010201011,8.258919e-06,3.4362838e-05,7.370025e-06,1.499891e-06,6.0970694e-07,1.8011217e-07,3.0927775e-05,7.8134264e-07,6.0015358e-05,1.4904388e-06,5.347769e-06,0.00010574188,1.677985e-05
ce557521-76f0-11e9-85ba-4ccc6a492333,fd9abfd0b6b74d779f7b2a71c9c918d9,雕塑、造像,像,0,0.9998248,1.2569364e-05,5.2043595e-07,1.8323678e-06,1.7770132e-08,4.735933e-06,1.686497e-06,1.9621119e-05,3.2368767e-05,1.644974e-06,2.4538187e-07,1.2212954e-06,1.0448903e-06,1.6435941e-06,2.7042315e-08,5.5733994e-06,8.227346e-05,3.460035e-06,4.7567314e-06
dd861d9c-76f0-11e9-85ba-4ccc6a492333,c1480533f58b48b485b77772d89504b6,雕塑、造像,像,0,1.0,9.898835e-12,2.288821e-12,4.727037e-12,1.4396286e-12,4.8216514e-11,8.964028e-12,4.1535334e-12,2.814886e-11,1.1160489e-11,9.818814e-14,3.1478765e-12,3.7029328e-09,2.657962e-12,7.7404046e-14,1.7346674e-11,9.627211e-14,5.087521e-08,2.6850763e-11
90f506c5-76f0-11e9-85ba-4ccc6a492333,4a88b7dc6cd242bfb3e6f97815c14b1c,雕塑、造像,像,0,0.99999976,4.5720608e-11,1.2329817e-13,1.55027e-10,7.082822e-14,3.6812175e-11,2.0926204e-10,4.5588335e-11,2.0117068e-12,1.6990555e-12,3.932991e-14,1.639854e-12,1.780651e-10,7.3721446e-12,1.8555632e-12,1.1815624e-11,2.865587e-13,2.0690942e-07,2.4128373e-12
9ae2a1af-76f0-11e9-85ba-4ccc6a492333,85e162ef378f45eb844cc4f40c4e44a9,雕塑、造像,像,0,0.9999567,4.92934e-09,2.5771364e-11,2.146719e-09,7.9101135e-12,2.9346886e-08,6.8885946e-08,1.3666533e-08,1.2625344e-10,4.5006043e-12,1.6444826e-11,1.2519451e-10,3.38148e-08,8.7866564e-10,1.4833048e-11,2.0264408e-10,2.4824838e-09,4.3127937e-05,9.0283026e-10
71206af4-76f0-11e9-85ba-4ccc6a492333,a63e2afeb0a24a64a36b81c9bb2381c9,雕塑、造像,像,0,1.0,1.5209627e-12,4.3826493e-15,2.1993583e-12,4.9233367e-15,2.2501783e-13,8.499218e-12,1.4630647e-11,8.245038e-15,8.697311e-14,4.067738e-16,2.5376263e-14,3.6096159e-12,1.7177457e-13,2.8501587e-15,7.5690815e-13,1.8135113e-14,5.4338386e-08,3.0747844e-13
bfbb0000-76f0-11e9-85ba-4ccc6a492333,e705f00b8d1b490e8a95a96b022d8e61,雕塑、造像,像,0,1.0,1.4807966e-11,8.896738e-14,3.14715e-12,3.3243303e-13,5.894981e-11,1.13274286e-10,7.0634616e-11,2.2075e-11,1.121154e-12,5.7816036e-14,8.3536357e-13,6.3992134e-10,1.6355134e-11,5.820149e-15,1.742666e-11,4.317111e-13,3.7158426e-10,3.534539e-11
8e48cc65-76f0-11e9-85ba-4ccc6a492333,0e1d79ec9e174ca5b30e080f15ca0cbc,雕塑、造像,像,0,0.99999976,3.8221865e-10,3.9170774e-13,3.306942e-11,5.870144e-13,8.961984e-10,1.3688814e-10,4.3352202e-10,4.693966e-11,2.9104615e-11,7.456794e-13,4.7809805e-11,1.8107522e-07,1.7870741e-11,1.8991907e-11,3.9942494e-10,6.5911773e-12,3.5217558e-09,1.7589896e-10
8db3a82e-76f0-11e9-85ba-4ccc6a492333,da306ad198d940a68bdaf1bed5902c76,雕塑、造像,像,0,0.9999932,2.6208062e-09,9.324329e-11,2.1236419e-08,1.8848274e-10,7.956491e-09,6.7024814e-08,1.01757934e-07,1.5879447e-09,5.3163953e-09,9.86185e-12,1.3977979e-09,8.670243e-09,8.444138e-09,6.969551e-10,6.4318577e-09,1.759527e-08,6.6374164e-06,2.9176386e-08
9728fb74-76f0-11e9-85ba-4ccc6a492333,facddc0065994d18a1f738ae07738457,雕塑、造像,像,0,0.9999796,2.892517e-07,2.0026633e-07,8.146993e-08,1.983986e-09,1.6527758e-06,1.4250235e-06,1.4409004e-06,1.2226161e-08,3.0171343e-08,1.1200748e-09,4.2522696e-08,6.1986807e-06,1.03712665e-07,2.6616064e-08,2.3594337e-08,5.619788e-08,8.733275e-06,1.2960535e-07
969afd61-76f0-11e9-85ba-4ccc6a492333,f6d50a3af3c64502ba010a8e0389d59d,雕塑、造像,像,0,0.9996531,2.113384e-07,1.00394686e-07,6.369154e-07,1.1911702e-08,1.5854328e-06,3.441085e-07,2.5724493e-08,1.8301104e-07,1.01023e-07,2.5538048e-07,4.781964e-07,0.00033313726,1.3852312e-07,1.233501e-07,7.0834983e-07,3.166328e-08,8.78647e-06,1.2726194e-08
b5e2da08-76f0-11e9-85ba-4ccc6a492333,f02a5cc3ad6a405cbcd45ce3694c62b9,雕塑、造像,像,0,0.99999976,3.9729897e-10,1.3615946e-11,1.2180029e-10,9.37049e-12,8.0228746e-10,2.3906818e-10,1.6801222e-09,2.1107835e-10,2.7967767e-10,2.0253898e-12,3.4389983e-10,1.9416497e-07,4.177481e-11,5.6804843e-13,8.649022e-10,8.767271e-12,8.0094384e-09,1.2354605e-09
